"Speaker","Word","Iter","Vowel","Phonation","Tone","Duration","h1c","h2c","h4c","a1c","a2c","a3c","h1h2c","h2h4c","h1a1c","h1a2c","h1a3c","h42Kc","h2Kh5Kc","cpp","energy","hnr05","hnr15","hnr25","hnr35","shr","soe","f0","f1","f2"
"m2","bel",2,"e","modal","F",117,10.3685,11.216,-0.20575,-2.10725,-10.59675,-9.9625,-0.8475,11.4215,12.4755,20.96525,20.33125,9.8685,19.17575,16.623,-0.103611588153963,9.07675,25.868,29.2445,31.99725,0.426,0.0365,85.638,353.448,1829.42875
"m2","bel",3,"e","modal","F",84,10.52325,9.057,-3.56725,-4.66075,-18.47025,-10.246,1.46625,12.62425,15.184,28.99375,20.76975,7.61625,21.47,17.0245,-0.268612716831212,7.2005,24.89875,30.609,33.533,0.24625,0.04225,87.56375,345.99025,1776.9015
"m2","bene7",1,"e","checked","H",141,12.814,7.91575,1.253,-7.90825,-21.2725,0.44725,4.8985,6.66275,20.722,34.0865,12.36675,7.83625,21.66625,21.51525,-0.321481620959886,32.7795,47.33,47.2745,48.58925,0,0.046,110.15425,369.9295,1634.6705
"m2","bene7",1,"e","modal","M",102,13.6425,7.1305,4.075,-5.1225,-16.589,-2.99525,6.51175,3.055,18.765,30.2315,16.63775,9.3015,25.02725,21.7895,-0.0857891085986223,23.7095,40.776,41.42425,44.185,0,0.049,106.2555,373.94525,1681.585
"m2","bene7",2,"e","checked","H",107,11.4555,7.83825,0.11825,-10.51625,-14.64675,-1.97075,3.61725,7.72,21.97175,26.1025,13.42625,11.13475,19.92975,22.21425,-0.481815195781597,22.193,42.57,44.48125,47.4565,0,0.04125,95.3475,333.92375,1796.3885
"m2","bene7",2,"e","modal","M",103,11.6585,5.55225,-2.22875,-6.92575,-17.317,-20.5725,6.10625,7.7805,18.58425,28.9755,32.231,12.86825,18.0305,17.2095,-0.450077595870488,13.74825,29.1615,31.9285,35.014,0.32325,0.039,93.658,346.74675,1767.6695
"m2","bene7",3,"e","checked","H",98,8.767,5.431,-1.03125,-9.67675,-22.08775,-5.994,3.33575,6.46225,18.44375,30.8545,14.76075,12.82775,23.43675,18.23375,-0.737548910269571,19.92,40.13925,42.77175,46.578,0,0.045,92.9725,318.2525,1793.925
"m2","bene7",3,"e","modal","M",89,8.1255,5.921,-6.13075,-10.945,-21.33225,-12.96725,2.20475,12.052,19.07075,29.45775,21.09325,2.1995,29.70175,16.70025,-0.777283528852417,19.58,38.03125,40.19725,43.796,0,0.03475,88.70075,326.107,1724.14225
"m2","botey",1,"e","modal","H",174,13.13375,5.63875,2.70075,-4.84,-13.88325,-18.0055,7.49525,2.93775,17.9735,27.0165,31.1395,17.8115,15.1865,20.60125,-0.294563953414749,19.955,39.1655,40.4445,41.44925,0,0.04425,102.098,340.19625,1824.468
"m2","botey",2,"e","modal","H",203,11.1365,2.95625,1.7085,-7.1895,-21.0175,-20.5845,8.18,1.24775,18.326,32.154,31.72075,17.48475,15.721,15.99525,-0.490797477668897,12.30825,29.72375,33.6125,36.56725,0.08525,0.0355,93.82075,318.38475,1798.30225
"m2","botey",3,"e","modal","H",193,12.109,4.14575,1.2695,-7.59175,-17.51775,-18.17175,7.963,2.87625,19.701,29.62675,30.28025,19.539,11.486,16.313,-0.46344155742847,14.8485,32.7295,35.82175,38.1195,0.11725,0.0395,92.7705,319.5785,1902.0865
"m2","bzine7",1,"e","modal","L",140,6.52525,5.27675,1.3465,-2.50775,-17.92625,-4.53,1.2485,3.93,9.03325,24.45175,11.05525,10.27875,21.44225,16.79125,-0.731071177567387,20.35125,37.8655,44.44675,45.7185,0,0.03375,85.25625,255.6695,2527.23125
"m2","bzine7",2,"e","modal","L",128,7.087,-1.84525,-0.0755,-6.13875,-26.3795,-15.22775,8.93225,-1.76975,13.2255,33.46675,22.3145,15.45725,10.8105,16.08325,-1.02227639471115,21.44975,37.213,42.51,43.857,0,0.0305,83.19575,249.134,1743.5385
"m2","bzine7",3,"e","modal","L",101,8.23425,-1.02825,-6.38375,-10.2345,-28.72975,-9.605,9.2625,5.3555,18.46875,36.96425,17.8395,7.8545,14.267,16.35225,-0.935542010773082,22.70825,39.4745,44.172,44.4875,0,0.0475,83.835,287.7525,1553.853
"m2","da7abep",1,"e","modal","L",97,10.658,9.03125,1.63725,-19.53525,-12.889,-7.28425,1.62625,7.3945,30.1935,23.547,17.942,8.3035,18.62975,20.64925,-0.466609291982449,27.57325,33.46375,36.09325,39.2115,0.695,0.04575,93.4635,500.98675,1518.4785
"m2","da7abep",2,"e","modal","L",105,6.7435,8.7925,-5.1235,-19.32175,-21.19375,-7.803,-2.04925,13.916,26.06525,27.937,14.54675,5.45125,14.876,18.831,-0.895342208991204,17.555,26.08425,31.4205,35.58475,0.40825,0.03575,86.2465,461.56975,1528.80375
"m2","da7abep",3,"e","modal","L",82,7.05975,5.57775,-14.533,-26.2065,-18.71575,-20.41725,1.4815,20.111,33.26575,25.7755,27.47725,2.71875,11.02075,20.35475,-1.04095860767891,21.07425,30.2665,32.99775,36.3205,0.48975,0.029,84.823,426.6375,1516.62725
"m2","deh",1,"e","breathy","L",260,6.163,-6.3325,-8.5485,-13.0785,-15.26975,-20.6555,12.49575,2.21625,19.24175,21.43275,26.81875,15.9695,0.1295,16.6705,-1.23470407030194,20.2595,38.84675,40.1335,41.6965,0,0.0285,83.52,286.023,2022.85875
"m2","deh",2,"e","breathy","L",230,2.54725,-6.1605,-16.14925,-16.674,-23.66325,-18.79725,8.70775,9.98875,19.22125,26.2105,21.345,15.47725,1.21125,14.3065,-1.389872386924,18.23725,39.294,42.166,43.455,0,0.02075,82.5655,291.28975,2038.20175
"m2","deh",3,"e","breathy","L",163,1.5845,-7.3275,-18.00425,-20.81925,-24.394,-17.74025,8.912,10.677,22.40375,25.9785,19.3245,11.975,-3.60025,17.57575,-1.30980391997149,21.86825,40.498,43.4175,44.54175,0.02575,0.0155,77.44075,307.602,2041.77725
"m2","lhe7ej",1,"e","rearticulated","F",132,3.71475,2.88925,-3.11025,-10.08575,-13.65725,0.63125,0.8255,5.99975,13.80075,17.3725,3.08375,7.57725,24.2415,20.8125,-0.735182176990464,23.699,42.34225,43.49525,45.85525,0.1965,0.0255,100.7175,374.5325,1804.51075
"m2","lhe7ej",2,"e","rearticulated","F",155,4.83275,0.986999999999999,-3.87725,-12.81575,-15.95525,-3.37125,3.84575,4.864,17.6485,20.788,8.20375,9.75175,22.74325,17.341,-0.899629454882437,17.0815,35.775,37.90675,40.8145,0.262,0.0285,104.97,363.26825,1811.25675
"m2","lhe7ej",3,"e","rearticulated","F",162,3.59925,0.0672500000000001,-7.11025,-13.6985,-18.33375,-20.17425,3.53225,7.1775,17.29775,21.933,23.77325,12.2515,18.13075,17.88375,-1.00877392430751,15.999,34.8705,36.9585,40.28425,0.328,0.022,98.998,354.14825,1822.00275
"m2","llume",1,"e","modal","H",63,12.93775,1.813,-3.2005,-13.2045,-22.7745,-6.101,11.12425,5.0135,26.1415,35.71175,19.039,7.5865,24.458,0,-0.528708288941061,0,0,0,0,0,0.053,109.384,374.26525,1683.762
"m2","llume",2,"e","modal","H",76,8.99675,-5.12825,-7.98875,-17.61625,-24.224,-17.1595,14.125,2.86125,26.61325,33.221,26.1565,9.50575,22.02525,18.7865,-1.07572071393812,24.1495,41.432,43.817,44.819,0,0.046,101.4345,329.3935,1658.78225
"m2","llume",3,"e","modal","H",72,11.95225,-0.63125,-10.02025,-15.6195,-19.75,-16.698,12.5835,9.389,27.572,31.70225,28.65025,7.103,20.0195,18.25,-0.726420054323794,16.418,34.136,36.509,39.31,0,0.03675,95.531,347.252,1721.149
"m2","pyine",1,"e","modal","M",86,13.085,7.542,1.972,-9.138,-20.48125,1.29625,5.5435,5.57,22.223,33.56625,11.78875,11.6085,18.36025,21.6465,-0.356547323513813,33.2035,47.5955,47.25025,47.911,0,0.05225,110.83175,371.91,1772.4025
"m2","pyine",2,"e","modal","M",88,12.29125,4.992,-3.60775,-10.94425,-20.36225,-0.4415,7.299,8.6,23.2355,32.6535,12.733,7.3515,21.51025,18.23425,-0.517841304588724,28.1775,45.38625,46.087,47.75625,0,0.04525,100.641,358.18,1719.55975
"m2","pyine",3,"e","modal","M",62,11.927,4.58825,-6.0835,-10.2775,-19.64275,-17.9815,7.33825,10.672,22.20425,31.56925,29.9085,13.832,10.87675,0,-0.501689446210399,0,0,0,0,0,0.045,95.51475,353.952,1812.40675
"m2","rbej",1,"e","modal","L",113,11.69025,10.455,0.86575,0.1525,-14.937,-0.8465,1.23525,9.58925,11.5375,26.62725,12.5365,9.61075,20.75875,19.30775,0.0808068043343622,12.11725,27.5615,31.37475,35.738,0.4045,0.03575,96.94475,378.062,1795.8375
"m2","rbej",2,"e","modal","L",144,6.1315,7.9675,-5.1705,-8.35075,-16.31675,-18.10825,-1.83575,13.13775,14.48275,22.44875,24.24,9.19425,20.49575,20.80125,-0.553618187777558,23.6145,39.2265,41.0945,42.60225,0.556,0.02925,88.00325,365.628,1818.34875
"m2","rbej",3,"e","modal","L",106,4.0085,6.3325,-5.95175,-13.25475,-24.9225,-4.53125,-2.324,12.2845,17.263,28.93125,8.54,8.70175,22.67775,19.564,-0.832682665251824,20.3315,36.8025,40.596,43.342,0.298,0.0235,84.0915,376.823,1760.28725
"m2","rmedzw",1,"e","modal","H",123,13.63525,6.07225,-5.22925,-8.308,-14.866,-4.6085,7.56325,11.30125,21.94325,28.5015,18.244,6.31425,17.855,18.37575,-0.237321436272564,9.3905,27.54,31.218,34.963,0,0.03525,97.81575,377.526,1892.43175
"m2","rmedzw",2,"e","modal","H",147,10.7255,5.61825,-4.621,-9.81025,-16.46975,-19.342,5.10725,10.2395,20.53575,27.19525,30.06725,15.897,11.7215,17.836,-0.547830081464565,17.30075,37.059,39.36825,41.5545,0.01575,0.0365,96.2205,354.27525,1917.739
"m2","rmedzw",3,"e","modal","H",146,10.59575,4.768,-6.39525,-11.62525,-18.19725,-17.44375,5.8275,11.163,22.22075,28.793,28.039,16.40375,6.1875,15.56075,-0.678815972697686,11.91975,31.93025,33.80175,35.1835,0,0.041,90.92975,333.34225,2003.7885
"m2","wej",1,"e","modal","L",170,9.27075,6.55075,-6.77975,-12.24125,-12.654,-21.853,2.71975,13.3305,21.51175,21.92475,31.12325,11.22575,15.24125,20.0455,-0.677780705266081,22.43425,37.6715,37.38275,41.124,0,0.02875,87.098,381.74575,1796.5075
"m2","wej",2,"e","modal","L",117,4.0105,-3.8245,-17.3715,-20.743,-15.66025,-19.5665,7.835,13.547,24.75325,19.6705,23.577,-1.70325,24.59175,17.89575,-1.42308304403479,21.615,34.72375,35.41125,40.102,0,0.03575,78.8075,297.62025,1777.09625
"m2","wej",3,"e","modal","L",142,5.3155,-5.961,-15.943,-17.97,-13.583,-23.46775,11.27625,9.98225,23.28525,18.8985,28.7835,2.486,21.18975,15.1005,-1.38721614328026,18.34025,33.2305,34.4165,39.1145,0,0.04,77.96225,305.32325,1822.344
"m2","xche",1,"e","modal","H",169,13.80675,8.47875,2.733,-4.848,-9.2775,4.569,5.32825,5.74575,18.65475,23.08425,9.238,8.22925,16.0165,16.93825,-0.0352690789463707,13.56225,29.841,31.424,33.44325,0.27325,0.04,105.918,388.7305,1765.76975
"m2","xche",2,"e","modal","H",153,13.55025,8.9195,4.2935,-4.55525,-6.9345,-10.0255,4.63125,4.62625,18.10575,20.485,23.57575,13.06075,18.96425,19.5325,-0.0199966284162537,16.4735,34.309,35.65175,36.2505,0.1675,0.02825,104.1605,377.58075,1796.16175
"m2","xche",3,"e","modal","H",175,9.71775,5.80025,0.26925,-5.0575,-17.80175,-15.28125,3.9175,5.53125,14.77525,27.5195,24.999,12.72575,18.04275,17.90925,-0.300812902691751,20.99975,37.83325,39.1045,38.851,0.3655,0.0235,99.758,371.1715,1750.81425
"m2","xwe",1,"e","modal","L",166,8.02575,2.42175,-5.76775,-8.77225,-16.403,-13.303,5.604,8.18975,16.798,24.42875,21.3285,7.91925,23.0335,18.18125,-0.743522793758323,18.73175,35.906,37.9655,40.59825,0,0.03375,85.51675,307.887,1844.0025
"m2","xwe",2,"e","modal","L",171,4.58825,-2.75375,-16.565,-20.25075,-20.63425,-22.29275,7.3425,13.811,24.83925,25.22275,26.881,2.8,24.31025,14.722,-1.47820835036088,22.85575,38.06675,40.55375,43.38325,0,0.03075,80.771,298.74525,1745.463
"m2","xwe",3,"e","modal","L",138,6.0185,-3.5695,-16.9295,-20.02325,-20.3285,-25.21825,9.588,13.36025,26.0415,26.34725,31.2365,0.73275,22.3075,16.8935,-1.29886393390747,17.6845,36.06075,38.248,40.785,0,0.02675,81.092,347.24575,1728.8445
"m2","yell",1,"e","modal","F",191,10.8055,5.161,2.30475,-2.222,-14.35825,0.205,5.64425,2.8565,13.02775,25.1635,10.6005,14.3685,15.9175,19.33725,-0.329754146925876,18.393,37.3575,39.86,40.41,0,0.03925,98.046,325.28125,1895.178
"m2","yell",2,"e","modal","F",167,8.7065,3.74825,-0.135,-5.2595,-19.895,-1.02475,4.9585,3.88325,13.96575,28.60125,9.731,15.02725,19.05575,16.66825,-0.628932137728264,17.233,35.423,39.10525,40.1155,0,0.0325,98.63575,309.62275,1902.77475
"m2","yell",3,"e","modal","F",174,8.50625,1.2815,-2.07325,-7.6485,-24.506,-16.56175,7.22475,3.35425,16.15475,33.0125,25.06775,21.3005,10.828,18.62425,-0.772756218496937,18.3575,39.86725,44.043,44.5665,0.13825,0.0445,93.486,305.31,1924.855
"m2","yet",1,"e","modal","L",92,11.40975,5.17375,4.05475,-5.01425,-20.66425,-6.06575,6.23625,1.119,16.4245,32.0745,17.47575,10.88075,19.8015,17.41,-0.429749022806008,16.32625,31.69475,35.556,36.4935,0,0.05275,91.1575,306.4685,1870.9075
"m2","yet",2,"e","modal","L",103,8.376,7.3,-1.9035,-5.459,-22.1205,-13.1605,1.07575,9.2035,13.835,30.496,21.53625,18.33475,9.119,18.28175,-0.508638306165727,14.601,34.613,38.35075,39.6795,0.5405,0.0385,89.15175,337.0675,1923.2585
"m2","yet",3,"e","modal","L",96,7.424,2.77775,-2.5705,-10.8545,-21.2915,-13.63075,4.64625,5.3485,18.2785,28.715,21.0545,18.64525,6.6035,16.20925,-0.916318252725699,11.253,32.971,37.795,39.671,0,0.041,87.0315,282.52925,1894.0965
"m2","ze7e",1,"e","rearticulated","F",273,-4.654,-10.5405,-15.8395,-19.21725,-27.517,-24.07725,5.8865,5.29925,14.5635,22.86275,19.42325,14.47275,-3.02825,16.281,-1.49825627037201,21.06125,40.5965,43.2045,46.24875,0.126,0.011,118.55325,338.402,1959.9795
"m2","ze7e",2,"e","rearticulated","F",236,-10.74475,-13.6075,-18.83175,-22.15975,-26.33275,-29.376,2.863,5.22425,11.41475,15.58825,18.6315,9.0295,-0.99825,15.71725,-2.07058107428571,22.94475,39.99275,42.8055,45.62475,0.06475,0.008,98.866,293.087,1965.323
"m2","ze7e",3,"e","rearticulated","F",202,-6.6785,-14.057,-14.09925,-16.53625,-23.2875,-19.36825,7.37825,0.0425,9.858,16.609,12.69,11.691,5.1745,15.05575,-1.59345981956604,16.394,34.66125,39.43025,43.3165,0.201,0.011,140.14525,283.25175,1968.883
"m3","bdze7",1,"e","checked","L",247,0.976,4.3585,-8.3385,-15.48475,-12.993,-22.118,-3.3825,12.697,16.4605,13.969,23.09375,10.32925,15.7255,23.609,-0.687188173787912,26.6655,36.74325,37.6755,39.90825,0.123,0.027,122.06575,586.59825,1964.71475
"m3","bdze7",2,"e","checked","L",228,-1.8475,3.62225,-12.62175,-18.82475,-12.771,-19.82675,-5.47,16.24375,16.97725,10.9235,17.9795,4.256,21.04275,23.98575,-1.00766744095254,28.6285,41.2935,41.27425,42.94725,0.56175,0.02325,122.69825,502.29475,1927.48125
"m3","bdze7",3,"e","checked","L",230,-2.06875,0.7935,-13.721,-19.10475,-16.1995,-21.358,-2.862,14.51425,17.036,14.13075,19.28925,6.3525,17.04525,23.48275,-1.11776015198118,27.96425,39.8795,40.1865,41.33975,0.021,0.0215,115.02475,540.85675,1934.78075
"m3","bedzjw",1,"e","modal","H",129,7.2175,-0.74425,-0.10175,-7.25275,-8.278,-14.01925,7.962,-0.6425,14.47025,15.49575,21.23725,13.43925,16.896,24.757,-0.282329496997738,37.8925,48.201,47.792,49.578,0.4665,0.07175,188.4395,427.546,1937.94225
"m3","bedzjw",2,"e","modal","H",126,3.90825,-1.328,2.2295,-6.23575,-8.093,-11.872,5.23625,-3.55775,10.14425,12.0015,15.78025,14.14875,21.045,23.842,-0.458108874903999,36.1635,47.858,46.081,47.67625,0.65525,0.05525,176.78025,389.48275,1919.7765
"m3","bedzjw",3,"e","modal","H",113,3.7595,3.68725,-3.27525,-14.10125,-12.73625,-18.2685,0.07225,6.9625,17.86075,16.496,22.028,13.199,15.481,23.62975,-0.476578725627368,38.14875,47.9555,45.40275,46.584,0.26425,0.0495,164.9675,423.96675,1990.3545
"m3","behb",1,"e","breathy","L",148,1.456,7.0775,-4.51125,-10.466,-13.2355,-12.5315,-5.6215,11.58875,11.922,14.6915,13.9875,11.83025,15.0795,20.74,-0.259637310505756,19.0235,25.28075,26.33075,31.00875,0.1585,0.053,131.44675,638.50375,1889.60525
"m3","behb",2,"e","breathy","L",177,-0.7175,4.64425,-8.24925,-13.191,-14.019,-18.0755,-5.36125,12.89325,12.474,13.30175,17.35775,10.326,15.304,19.69775,-0.592609095529268,20.1575,28.01,28.54325,32.78475,0.0115,0.03425,123.86375,596.92175,1873.621
"m3","behb",3,"e","breathy","L",149,-0.602,2.93675,-13.61775,-19.24,-18.81525,-21.6495,-3.539,16.5545,18.638,18.2135,21.04775,5.353,17.345,17.658,-0.972650392225244,17.954,27.85675,29.38575,34.00625,0.21375,0.02775,120.105,551.7605,1800.75
"m3","behche7",1,"e","breathy","L",138,2.43025,5.718,-10.61825,-14.89575,-12.673,-15.957,-3.28775,16.33625,17.326,15.10325,18.3875,3.80825,20.302,16.8275,-0.622967090689636,19.36275,27.96075,28.45525,32.51675,0.51325,0.02975,137.6215,523.1505,1801.812
"m3","behche7",1,"e","checked","L",104,3.00825,5.86425,-1.96875,-10.63325,-16.82575,-10.7065,-2.85625,7.83325,13.64175,19.83425,13.7145,17.50275,9.6265,16.6535,-0.428291168191312,20.32025,37.044,38.35375,37.94725,0.8245,0.0475,140.79175,351.96175,1927.4355
"m3","behche7",2,"e","breathy","L",96,2.1695,5.23075,-13.2965,-16.42125,-16.41225,-14.76425,-3.061,18.5275,18.5905,18.58175,16.934,2.29025,19.255,18.61325,-0.691969445733894,15.587,24.5535,27.36675,32.9225,0.555,0.0475,126.91675,523.093,1757.2095
"m3","behche7",2,"e","checked","L",51,0.4325,-2.44375,-1.749,-5.76025,-18.88325,-2.7375,2.87625,-0.69475,6.193,19.316,3.16925,13.99225,17.79725,0,-0.938359065938314,0,0,0,0,0.54825,0.03325,127.32225,281.80875,1908.31775
"m3","behche7",3,"e","breathy","L",95,1.643,4.20275,-14.813,-18.905,-15.73875,-18.343,-2.5595,19.01575,20.54825,17.3815,19.986,1.29875,19.98425,19.54325,-0.835647144215563,18.7495,28.41225,31.05775,36.56375,0.403,0.032,125.5775,532.76125,1706.64275
"m3","behche7",3,"e","checked","L",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.14874165128092,0,0,0,0,0.68325,0.025,117.7125,289.85925,2785.11725
"m3","behl",1,"e","breathy","L",98,-5.54075,4.6565,9.3505,-15.7735,-18.86875,-18.3245,-10.197,-4.69375,10.233,13.328,12.7845,19.4905,27.935,0,-0.67726399553005,0,0,0,0,0.565,0.01025,60.12075,474.2845,1791.2245
"m3","behl",2,"e","breathy","L",88,-1.6075,0.28275,-15.6635,-23.35475,-19.028,-21.30175,-1.89,15.94625,21.7475,17.4205,19.69425,-3.05175,26.14625,22.52725,-1.26560025747943,24.42,33.8805,35.571,38.46925,0.11,0.01525,112.89675,495.28925,1765.77525
"m3","behl",3,"e","breathy","L",75,-2.403,-0.92325,-14.5355,-21.47125,-23.8615,-24.002,-1.4795,13.612,19.068,21.4585,21.59925,1.75625,24.00375,21.49,-1.34198860334289,26.38175,38.5005,40.992,43.15225,0,0.03075,109.8435,492.82075,1638.24225
"m3","behlhe7",1,"e","breathy","L",171,-1.57725,-7.7815,-11.87475,-17.612,-14.985,-18.39375,6.20425,4.093,16.03475,13.408,16.8165,8.29025,14.422,17.28275,-0.804100347590766,9.4325,20.55725,21.82575,27.1995,0.09325,0.0175,226.9485,582.83275,1887.134
"m3","behlhe7",1,"e","checked","L",116,-2.7135,-4.89,-6.7655,-10.23575,-18.25425,-12.88875,2.1765,1.8755,7.5225,15.54125,10.175,9.864,17.5155,21.06,-0.748361779551788,9.26175,26.1755,29.46925,31.6515,0.26975,0.019,216.358,395.20725,1925.98625
"m3","behlhe7",2,"e","breathy","L",181,0.68225,1.62475,-8.56125,-20.22675,-16.6195,-15.253,-0.94225,10.18625,20.90925,17.3015,15.93525,12.97425,16.346,21.70875,-0.870471226141224,16.51925,27.85375,29.145,33.478,0.12825,0.02675,111.16925,576.647,1861.10175
"m3","behlhe7",2,"e","checked","L",141,-3.88075,-1.7035,-4.20075,-13.2635,-21.10025,-11.666,-2.17725,2.49725,9.383,17.2195,7.78525,15.7405,19.25525,24.5105,-1.1518108830086,28.448,44.69475,47.30825,48.31275,0.116,0.0315,119.82725,389.16175,1907.14925
"m3","behlhe7",3,"e","breathy","L",139,-0.4135,2.87175,-8.26575,-18.13325,-20.433,-19.82425,-3.2855,11.13775,17.7195,20.01925,19.41075,10.95925,18.425,22.9995,-0.951752468196026,19.33875,30.012,31.807,36.117,0.4195,0.027,111.4665,561.45725,1875.461
"m3","behlhe7",3,"e","checked","L",100,-1.42625,-2.29975,-9.8195,-17.21475,-18.3535,-12.2845,0.8735,7.5195,15.78825,16.927,10.85825,4.3105,26.56125,23.4695,-1.17554872996339,27.4665,42.622,44.9135,44.81075,0.4955,0.03375,116.902,434.65775,1893.38775
"m3","beht",1,"e","breathy","L",114,3.4245,7.547,-7.7155,-12.39025,-17.8345,-16.39375,-4.1225,15.2625,15.81475,21.25875,19.8185,12.62425,11.5495,16.21825,-0.409492537991417,17.3075,24.4645,25.876,30.224,0.32225,0.04075,131.79975,580.35225,1915.65775
"m3","beht",2,"e","breathy","L",107,1.88975,4.32875,-11.58675,-15.337,-21.861,-21.92775,-2.43875,15.9155,17.22675,23.75125,23.81725,6.58225,16.20025,18.38825,-0.716133651526531,17.364,26.48575,29.72725,34.05525,0.34875,0.02975,130.7615,552.5995,1772.20275
"m3","beht",3,"e","breathy","L",95,0.835,3.4325,-12.89825,-16.23825,-20.235,-21.56975,-2.59775,16.331,17.073,21.06975,22.40475,5.25825,14.51375,19.24725,-0.854648183441539,17.22175,26.81925,29.88625,34.04975,0.40425,0.03775,129.09825,531.79925,1754.07575
"m3","bel",1,"e","modal","F",127,7.56225,-0.22575,5.06625,-0.5195,-3.5225,4.742,7.78775,-5.292,8.08175,11.0845,2.82,7.74525,25.7415,24.11975,-0.106793246940152,37.563,52.84875,52.56425,51.72825,0.54175,0.06675,179.27525,365.92875,2297.39475
"m3","bel",2,"e","modal","F",154,3.462,-0.42925,-3.8465,-14.61025,-9.5885,-19.73025,3.8915,3.417,18.0725,13.05075,23.1925,15.8665,15.1425,21.03625,-0.612165427609189,33.92775,44.8385,43.4845,44.9955,0.42825,0.056,170.11925,414.52425,2070.2965
"m3","bel",3,"e","modal","F",130,0.73075,-0.406,-2.73025,-9.36475,-12.331,-20.06325,1.137,2.324,10.095,13.06175,20.79375,18.0575,14.36325,20.19,-0.643974142806877,30.5195,42.54875,41.38375,43.2895,0.72225,0.04975,159.517,366.0125,2033.55725
"m3","bene7",1,"e","checked","H",207,-5.6345,-2.138,-6.4835,-17.18875,-14.84225,-20.864,-3.4965,4.3455,11.5545,9.20775,15.22975,12.2645,18.06575,20.72525,-0.931814138253838,26.41075,36.0825,36.928,38.05275,0.268,0.02625,132.45575,516.50275,2090.3655
"m3","bene7",1,"e","modal","M",137,0.835,5.4615,1.7235,-3.2695,-3.542,-10.1995,-4.6265,3.73775,4.10475,4.37725,11.03425,9.32125,21.70375,22.071,-0.233773106425831,24.46175,37.981,39.535,40.78075,0.55375,0.0285,152.9355,359.01775,2218.67225
"m3","bene7",2,"e","checked","H",122,-3.54,-3.143,-6.71975,-15.97175,-16.0935,-19.1175,-0.397,3.577,12.432,12.5535,15.57775,14.3295,16.82125,22.8175,-1.15645578805436,36.47725,46.8155,48.19225,48.34575,0,0.04175,151.24525,466.9835,2015.24375
"m3","bene7",2,"e","modal","M",129,-0.2075,3.849,-3.54925,-12.579,-10.3645,-15.85825,-4.05675,7.3985,12.37175,10.15675,15.65075,11.05175,19.7615,23.02,-0.530546186232873,25.27475,41.6905,42.95275,45.232,0.712,0.0335,142.42625,359.9165,2055.08925
"m3","bene7",3,"e","modal","M",108,-1.06275,2.521,-2.136,-14.57625,-9.6945,-15.7355,-3.5835,4.657,13.5135,8.63175,14.67275,15.23675,18.6165,23.4595,-0.620241384157299,23.87425,40.5965,42.3125,44.725,0.827,0.0275,141.13075,365.81875,2055.25
"m3","botey",1,"e","modal","H",147,7.09675,0.6645,-0.46825,-9.4425,-7.20825,-14.782,6.4325,1.13275,16.5395,14.30525,21.879,10.1195,21.24125,26.12475,-0.333482019445119,34.989,51.65075,53.8705,53.06875,0.38075,0.0545,182.85925,406.85075,2347.1445
"m3","botey",2,"e","modal","H",94,4.1555,2.21175,-7.7745,-14.30825,-10.8145,-12.1715,1.9435,9.98675,18.46375,14.9705,16.32675,9.1835,14.87775,25.51075,-0.499626285646626,33.7655,47.53225,49.887,51.21475,0.478,0.05025,171.36275,417.36325,2044.493
"m3","botey",3,"e","modal","H",98,2.2335,2.042,-8.7685,-13.49225,-14.7875,-16.6545,0.1915,10.8105,15.726,17.021,18.8885,12.614,12.8,25.64075,-0.651208532439416,32.848,47.2595,49.5335,50.296,0.15825,0.05825,162.4745,417.15125,2015.8615
"m3","bzine7",2,"e","checked","L",150,-6.5755,-3.686,-0.377,-16.1115,-11.904,-14.85175,-2.88975,-3.3095,9.53575,5.32825,8.27625,15.904,20.58375,19.384,-1.15645578805436,14.71875,26.13425,30.10825,32.5715,0.5015,0.028,60.43125,349.19675,2170.44225
"m3","da7abep",1,"e","modal","L",96,1.2125,5.106,-6.51625,-13.28225,-17.13,-16.69,-3.89375,11.62275,14.4945,18.3425,17.90225,10.431,16.72825,25.0015,-0.548981547844543,30.89025,40.44475,40.63175,44.0385,0,0.04,122.5995,596.19575,1712.21825
"m3","da7abep",2,"e","modal","L",91,-1.493,-8.773,-11.31875,-16.038,-18.503,-21.2355,7.28,2.546,14.545,17.01,19.74225,6.37775,13.4735,19.772,-0.730487055782084,9.41275,18.06925,21.52175,26.5905,0,0.02475,208.4165,605.215,1662.48575
"m3","da7abep",3,"e","modal","L",89,0.187,5.8155,-7.71325,-16.19925,-16.87525,-18.7,-5.6285,13.5285,16.38625,17.062,18.88675,12.28525,12.4845,24.8525,-0.719535453373082,31.813,37.77675,39.6265,43.9175,0.28225,0.0305,121.24025,595.47525,1628.14575
"m3","lhe7ej",1,"e","rearticulated","F",195,1.09025,4.06575,-5.0595,-12.66275,-12.71075,-15.33925,-2.9755,9.12525,13.753,13.80075,16.4295,11.477,15.923,20.9975,-0.642541614354964,15.88325,31.65225,34.209,36.7265,0.33525,0.04225,132.77425,463.0145,1991.51625
"m3","lhe7ej",2,"e","rearticulated","F",187,-0.34825,3.023,-5.38625,-14.41,-14.98775,-17.2395,-3.371,8.40925,14.062,14.63975,16.89125,11.95025,16.463,19.91975,-0.772756218496937,18.12325,33.6885,35.59975,37.97375,0.36525,0.0295,135.5125,465.32625,1946.8875
