"Speaker","Word","Iter","Vowel","Phonation","Tone","Duration","h1c","h2c","h4c","a1c","a2c","a3c","h1h2c","h2h4c","h1a1c","h1a2c","h1a3c","h42Kc","h2Kh5Kc","cpp","energy","hnr05","hnr15","hnr25","hnr35","shr","soe","f0","f1","f2","h1cz","h2cz","h4cz","a1cz","a2cz","a3cz","h1h2cz","h2h4cz","h42Kcz","h2Kh5Kcz","h1a1cz","h1a2cz","h1a3cz","energyz","hnr05z","hnr15z","hnr25z","hnr35z","cppz","shrz","durationz","norm.soe"
"m2","tsil",2,"i","modal","F",138,11.4495,4.92125,-1.81775,-2.494,-17.4675,-9.143,6.52825,6.7385,13.9435,28.917,20.59225,16.753,9.43225,15.835,-0.442793660234468,10.67625,31.60675,35.89325,37.10025,0.0225,0.038,97.13125,281.51775,2001.52675,0.727514006561997,0.496812421386197,0.55975282237106,1.24525356948234,0.323702555956679,0.253604023705043,0.157612921808053,-0.112159223603043,1.09957834592361,-0.984587296454674,-0.927331755461352,0.327080722933229,0.17665643999432,0.761743989926699,-1.12763330249952,0.0427327762311119,0.0724949241531839,0.00740253359298269,-0.0898444244869247,-0.463206208123719,-0.0345584368769525,0.776417747331485
"m2","tsil",3,"i","modal","F",128,8.24875,0.588,-7.59675,-5.60025,-21,-3.69275,7.661,8.1845,13.849,29.24875,11.94175,14.4785,0.91925,14.90475,-0.813184875552546,18.29425,39.51625,42.87175,41.9475,0,0.04225,94.123,264.1625,1978.83375,0.0893818341321742,-0.210709237344101,-0.346345907279329,0.85233530456064,-0.311605813172812,0.892469691539945,0.452071453551369,0.195128182421637,0.832453065435414,-1.92528884395672,-0.941476621940659,0.385760537329774,-0.852214982973001,-0.0622051106263497,0.0672582627618398,0.799045251829378,0.724076328352031,0.457906199691867,-0.287847795909978,-0.598056394817647,-0.227419968456545,0.828118462559423
"m2","xhidw",1,"i","modal","R",135,11.525,4.93525,-0.35525,-0.86025,-18.1705,-0.229,6.5895,5.291,12.38525,29.6955,11.7535,14.74075,13.76875,19.59425,-0.364013888199167,26.02525,42.28375,43.85525,42.1525,0,0.049,96.842,293.084,1890.45875,0.742566409598302,0.499098304550617,0.789060555908643,1.45191118407094,0.197270345483068,1.29848243535227,0.173534868459369,-0.419765392497043,0.86325262789223,-0.505396381296371,-1.16057237124316,0.464781508186311,-0.874605023476278,0.936992536938047,1.27987400062422,1.06367573115401,0.815905562575655,0.476958910311346,0.710310559680895,-0.598056394817647,-0.0924168963508302,0.900607403174101
"m2","xhidw",2,"i","modal","R",137,6.68575,3.1855,-5.466,-3.29425,-21.3345,-14.446,3.50025,8.65125,9.98,28.02075,21.132,17.5715,11.5615,16.59025,-0.783834097714007,20.62175,42.41075,45.007,44.18475,0,0.045,90.897,256.136,1939.61475,-0.222232814155825,0.213403728340305,-0.012262178571496,1.14402770501439,-0.371764524984225,-0.36800134054953,-0.629516130603121,0.294316561925108,1.19570586497376,-0.74930140781157,-1.52059290139505,0.168552362261328,0.240853116550197,0.00308679155828636,0.432329163017264,1.07581956886828,0.923444271794832,0.665836330586648,0.070910261100026,-0.598056394817647,-0.0538445900349117,0.858930365960022
"m2","xhidw",3,"i","modal","R",134,4.458,-1.04475,-4.946,-6.8555,-11.97575,-5.40475,5.50275,3.901,11.31375,16.43375,9.86275,0.4695,21.3685,15.5825,-1.11069829749369,18.873,34.7915,39.167,39.86575,0,0.039,88.916,243.45175,2471.65725,-0.666378388515128,-0.477300361394616,0.0692694600196448,0.693555215371756,1.31137551736273,0.69179302105082,-0.108965956411121,-0.715152318067102,-0.812813170818305,0.334389426953211,-1.32095569857202,-1.880951810799,-1.09948666534385,-0.724034836259427,0.158035828185181,0.347261021589425,0.378164426481188,0.26442824685235,-0.143588956907587,-0.598056394817647,-0.111703049508789,0.789072471064526
"m2","xsil",1,"i","modal","L",159,5.98625,-1.629,-2.943,-3.4105,-25.27825,-4.922,7.61525,1.31375,9.3965,31.2645,10.908,21.29525,6.4375,14.99675,-0.928117992693875,21.45125,39.549,43.33225,41.658,0,0.0385,85.384,258.44325,1909.7875,-0.361691833015361,-0.57269516416694,0.383323060208212,1.12932291683019,-1.08103483800742,0.748379856727587,0.440178734215896,-1.26496514049957,1.63303616315706,-1.31551246494777,-1.60793183886251,0.742305634149169,-0.975166931819017,-0.317878124931055,0.562437137995513,0.802176832027348,0.767073138072396,0.431000054695089,-0.268265629641856,-0.598056394817647,0.370450779440192,0.782785156861627
"m2","xsil",2,"i","modal","L",124,6.07425,2.25275,-3.1655,-3.3775,-19.59125,-12.32525,3.82175,5.418,9.452,25.666,18.4,10.95775,17.8945,21.12225,-0.913640169325252,26.06925,45.22,47.232,47.0385,0,0.048,87.07375,255.90175,1863.08675,-0.344147310271059,0.0611067625108036,0.348436926387964,1.13349717928248,-0.0582468138773638,-0.119411942804313,-0.545942157568051,-0.392776802894599,0.418963801298767,-0.0494937136578677,-1.59962453632705,-0.2479549262097,-0.0840849480179462,-0.285671665789473,1.28677544836267,1.34444221531552,1.13119215806587,0.931064003417571,1.03554479943841,-0.598056394817647,-0.304564581088382,0.890509385212935
"m2","xsil",3,"i","modal","L",141,6.50675,-1.04625,-3.13025,-5.038,-25.5405,-11.86075,7.553,2.084,11.54475,32.04725,18.3675,15.6785,10.95725,15.2435,-0.977777895492294,19.6105,39.8285,43.558,43.1065,0,0.04525,85.0075,265.46875,1825.9565,-0.257919968374348,-0.477545277447946,0.353963830734767,0.923455882251498,-1.12819962776091,-0.0649643298123748,0.423996837415171,-1.10128040710365,0.973385286400826,-0.816072100878423,-1.28637935828927,0.880758157793165,-0.0879504264580869,-0.428348434571556,0.273713503346674,0.828902837075672,0.78815137866821,0.565623719730777,-0.215744982612951,-0.598056394817647,0.0233000225969253,0.861639504779681
"m2","xtilh",1,"i","modal","F",154,3.17275,3.6625,0.0890000000000001,-3.2125,-15.846,-12.6215,-0.4895,3.5735,6.385,19.01875,15.79375,16.7185,14.16875,19.47975,-0.518199190461389,28.32075,45.374,47.33,47.3825,0.39075,0.015,119.676,294.16375,1923.873,-0.922618136891424,0.291287033299481,0.858715229839632,1.15436849154392,0.615323934737563,-0.154137680907353,-1.66665223920863,-0.78474887786868,1.09552654457085,-0.461195674259977,-2.05869655211578,-1.42371798950263,-0.394066584467698,0.594001569918594,1.63992566616077,1.35916781380368,1.14034240204545,0.963035381237576,0.685939276662417,1.74384184743356,0.274020013650395,0.331078395186841
"m2","xtilh",2,"i","modal","F",137,9.58975,-1.2265,-8.8485,-9.62125,-23.51125,-10.658,10.81625,7.62225,19.211,33.10125,20.2475,9.85275,11.32025,17.36775,-0.813891620186795,21.62675,41.98425,45.4885,44.36875,0,0.0395,105.5705,290.3125,1848.6275,0.356736436406139,-0.506976023189857,-0.542609808445599,0.343707749389557,-0.763245768438611,0.0760192364439306,1.27227916247487,0.0756452335714459,0.289188714493116,-0.775959959242896,-0.138886420225895,1.06718927873953,0.135652634079288,-0.0637772904773488,0.589964503406825,1.03503731071762,0.968401848082248,0.682937300118278,0.236400851028997,-0.598056394817647,-0.0538445900349117,0.795281679963949
"m2","xtilh",3,"i","modal","F",86,9.2725,1.748,-10.07825,-5.89,-22.6805,-20.38825,7.52425,11.826,15.16275,31.953,29.661,12.5585,3.698,15.46375,-0.758204568704801,23.107,43.2935,46.804,47.65475,0,0.05,101.23325,279.39275,1925.7625,0.293486438217164,-0.0213074894349918,-0.735424294133013,0.815684015301545,-0.61383814560653,-1.06453810761378,0.416523270619655,0.968978174841327,0.606961511890754,-1.61823205726327,-0.744833041652936,0.86408725347704,1.2552735970413,0.0601006366533933,0.822143321925876,1.16022880305936,1.09122986803261,0.988338310340761,-0.168864850867799,-0.598056394817647,-1.03743840109083,0.910505447182375
"m2","yi7inh",1,"i","rearticulated","L",187,10.30075,6.47,4.31875,-3.33925,-17.77,-13.19275,3.83075,2.151,13.64025,28.07075,23.49325,19.8285,14.8565,19.769,-0.545536267248862,20.98425,39.68525,45.184,44.48675,0,0.047,89.77075,263.95225,2336.35475,0.498488205397033,0.749688246450191,1.52190455355286,1.13833552894309,0.26929893765189,-0.221098281384521,-0.543602606223368,-1.08704233227401,1.46077588390621,-0.385198083599278,-0.972722557152885,0.17739634333089,0.521694992451196,0.533189220977098,0.489187681316982,0.815205161858597,0.939970732859988,0.693904226230954,0.74750603310866,-0.598056394817647,0.91046306786305,0.880203146091256
"m2","yi7inh",2,"i","rearticulated","L",76,6.7425,3.08775,1.75,-7.02475,-24.7465,-18.34575,3.65425,1.33775,13.76725,31.48875,25.088,19.622,16.485,0,-0.979845968361667,0,0,0,0,0,0.05525,86.604,250.02775,2287.4515,-0.210918590681517,0.197443365531584,1.11914609849326,0.672146308703587,-0.985401370127841,-0.825120993435024,-0.589483807594099,-1.25986493459045,1.43652379754841,-0.20524595507736,-0.95371305405371,0.781970889246156,0.71137104606395,-0.432948939956477,-2.80221469835429,-2.97952897711809,-3.27885196074475,-3.44069662328672,-3.46031836857083,-0.598056394817647,-1.23029993267043,0.959479473678599
"m2","yich",1,"i","modal","L",65,3.16125,-6.747,-4.39625,-15.339,-7.48225,-8.67225,9.90825,-2.3515,18.5005,10.64275,11.8335,-0.379,28.7,0,-1.3767507096021,0,0,0,0,0,0.039,91.38,223.47,2652.56975,-0.924910887022781,-1.40834873813144,0.155465649087875,-0.379546466869946,2.11951653836298,0.308784247205484,1.03624442681128,-2.0438622116835,-0.912463995392598,1.14453313604651,-0.245234860792538,-2.90526169827568,-0.865089999623623,-1.31587836977423,-2.80221469835429,-2.97952897711809,-3.27885196074475,-3.44069662328672,-3.46031836857083,-0.598056394817647,-1.44244761740798,0.789072471064526
"m2","yich",3,"i","modal","L",72,-5.1105,-14.41575,-15.8975,-17.63625,-18.36725,-11.4055,9.3055,1.48175,12.526,13.2565,6.29525,-2.03725,14.40125,0,-1.93930215964639,0,0,0,0,0.02375,0.0185,86.44325,235.4025,2703.091,-2.574046182593,-2.66048206078487,-1.64783388619358,-0.670132055309829,0.161885512750945,-0.0116009803730211,0.879559474254862,-1.22926369913571,-1.10721470823918,-0.435504013295073,-1.13950475265096,-2.44294258786432,-1.52379726027315,-2.56729509379334,-2.80221469835429,-2.97952897711809,-3.27885196074475,-3.44069662328672,-3.46031836857083,-0.455714531085168,-1.30744454530226,0.429958603563375
"m2","yichbahlh",1,"i","modal","L",63,6.7345,1.5475,-7.9855,-8.8675,-14.59675,-14.9775,5.187,9.53275,15.60225,21.33125,21.712,2.27775,26.706,20.108,-0.828273546346769,20.827,39.67,42.312,40.475,0,0.037,117.539,330.741,2588.26475,-0.212513547294635,-0.054044601896868,-0.40729864670684,0.439051698583838,0.83999738983594,-0.43030253819262,-0.191045216087088,0.481642874795616,-0.600445930351049,0.92419261147009,-0.67904818643965,-1.01468386503539,0.309837039481941,-0.0957704226944689,0.464522848206276,0.813746945125192,0.671812562356429,0.321051973412924,0.819662058814025,-0.598056394817647,-1.4810199237239,0.763434292979173
"m2","yichbahlh",2,"i","modal","L",74,8.82175,-0.06975,-9.4745,-7.90925,-17.608,-14.41975,8.891,9.40525,16.731,26.42975,23.241,-3.372,31.3315,16.62175,-0.871277715661573,21.88725,41.55875,44.8475,44.6185,0,0.0545,107.2755,297.75275,2688.48625,0.203620601546777,-0.318104926729632,-0.640761357980318,0.560263425702139,0.298434098529166,-0.364924376413818,0.771810137324733,0.454548030903398,-1.26397244318383,1.43531853746219,-0.51009561460348,-0.112863115372139,0.491692932865795,-0.191434804465876,0.630824211040138,0.994350673336358,0.908551782868885,0.706149078055912,0.0776150245505248,-0.598056394817647,-1.26887223898634,0.952770179806411
"m2","yichbahlh",3,"i","modal","L",53,5.696,-9.906,-8.977,-13.784,-27.693,-14.446,15.602,-0.929,19.48,33.388,20.142,8.284,19.255,0,-1.29670862188134,0,0,0,0,0,0.05325,98.86425,265.278,1773.533,-0.419558852635062,-1.92414194644599,-0.562757530674371,-0.182850160406122,-1.51531958941731,-0.36800134054953,2.51633559001013,-1.74156875727817,0.104949196460208,0.100843941149666,-0.0986221971260682,1.11790951017347,0.1231046963736,-1.13782175434594,-2.80221469835429,-2.97952897711809,-3.27885196074475,-3.44069662328672,-3.46031836857083,-0.598056394817647,-1.67388145530349,0.941383926883215
"m2","yitw",1,"i","modal","F",52,8.6485,-4.85125,-4.49775,-5.48275,-19.10525,4.83575,13.49975,-0.3535,14.13125,27.75275,3.812,3.9875,21.83175,0,-0.8843894883257,0,0,0,0,0,0.05375,110.40625,213.862,1860.193,0.169079822393932,-1.0988156660636,0.139551300401335,0.867198208746813,0.029158668754465,1.89216068702271,1.96985538841456,-1.61927006974898,-0.399646876354704,0.385579370789735,-0.899229123911194,0.121148623728475,-1.81914954754945,-0.220602432763934,-2.80221469835429,-2.97952897711809,-3.27885196074475,-3.44069662328672,-3.46031836857083,-0.598056394817647,-1.69316760846145,0.945969600226986
"m2","yitw",2,"i","modal","F",61,6.3605,-6.5355,-10.91325,-10.892,-21.9705,-14.4095,12.8965,4.37775,17.25325,28.33125,20.77075,12.50975,10.48325,0,-1.16749108729376,0,0,0,0,0,0.0495,105.6215,244.6005,2055.47075,-0.287077768957918,-1.3738155746118,-0.866345290716864,0.182967021776114,-0.486147008428345,-0.363722895179873,1.81304046078344,-0.613838852768163,0.601236140414034,-0.868449938716549,-0.431924646150378,0.223473484703309,0.197886836965555,-0.850372519601846,-2.80221469835429,-2.97952897711809,-3.27885196074475,-3.44069662328672,-3.46031836857083,-0.598056394817647,-1.51959223003981,0.905580925687477
"m2","yitw",3,"i","modal","F",64,7.4315,-4.756,-11.57525,-16.56125,-23.85425,-8.0565,12.18725,6.81925,23.9925,31.2855,15.48775,6.573,13.55,0,-1.11492161585078,0,0,0,0,0,0.06,103.5095,259.09475,1883.6725,-0.0735529523766978,-1.0832634966771,-0.970141338307893,-0.534152293606542,-0.82493317696272,0.380961034503194,1.62867081731494,-0.0949991558046386,-0.095996661932976,-0.529568642956898,0.576813887401696,0.746020106198386,-0.430461550704101,-0.733429765776538,-2.80221469835429,-2.97952897711809,-3.27885196074475,-3.44069662328672,-3.46031836857083,-0.598056394817647,-1.46173377056594,1
"m2","zix",1,"i","modal","H",126,12.33475,4.25425,-2.4915,-10.4025,-14.7265,1.37025,8.08075,6.74575,22.7375,27.06125,10.96475,12.15,12.94075,17.352,-0.391206626013069,23.45,41.01125,42.9555,42.59675,0,0.033,117.924,307.12975,1926.0055,0.904005924282376,0.38790641633846,0.454114473331097,0.244885248151703,0.816662284133307,1.48594281226801,0.561185528765897,-0.110618536401329,0.558985835003778,-0.596891844861705,0.388964073311426,-0.00116363446356932,-0.968417211773541,0.876501275437424,0.875943244068781,0.941998302087854,0.731896052161109,0.518247528324535,0.233048469303747,-0.598056394817647,-0.265992274772463,0.707839840046071
"m2","zix",2,"i","modal","H",91,10.0425,0.64175,-4.055,-14.81125,-19.67275,4.157,9.4005,4.697,24.8535,29.71525,5.8855,9.88775,14.747,14.748,-0.652182287291088,16.29675,35.95425,38.65325,41.01975,0,0.0315,113.37425,290.7005,1917.9275,0.447001012229806,-0.201933078766416,0.208970786913311,-0.312789890833751,-0.0729043176520425,1.8125991857993,0.90425473844874,-0.545995488747845,0.293299237604608,-0.39729802715049,0.705689337546495,0.468274880708787,-1.57253202306847,0.295951163870657,-0.246051779455222,0.458444071213534,0.330195672965796,0.371681066632248,-0.321211975937458,-0.598056394817647,-0.941007635301037,0.685287072304755
"m2","zix",3,"i","modal","H",96,12.076,3.6555,-7.69425,-3.0935,-17.141,-16.5155,8.4205,11.34975,15.1695,29.217,28.59125,13.42425,4.08625,17.918,-0.444301105281099,28.875,46.447,46.47525,45.68925,0,0.04825,106.15175,304.107,1912.40225,0.852419046326829,0.290144091717271,-0.361633089515168,1.16942113493247,0.382422494391436,-0.610583332125024,0.649503592027685,0.867770963832161,0.708638237141425,-1.57532974599607,-0.743822694047271,0.380144609350601,1.12803988746159,0.758390622084976,1.72686038000248,1.46176889937381,1.06053453427458,0.805664638523266,0.35352136177937,-0.598056394817647,-0.84457686951124,0.893053079703203
"m3","blli7in",1,"i","rearticulated","F",205,1.55325,-1.33275,2.9545,-2.427,-11.61775,-16.6205,2.8855,-4.28725,3.98025,13.17075,18.1735,18.01175,16.00975,19.403,-0.371866612458917,26.0465,38.17925,42.142,43.13725,0.46925,0.05475,163.47175,330.30975,2152.89875,0.114085916400905,-0.810272224246521,1.1982083283495,1.24675014562083,0.893578919840563,-0.578341655799801,0.661729732489075,-1.37836647714879,0.937204486728755,-0.389187825508523,-1.36042869275074,-0.860697868008373,0.630198365554443,1.11548564994222,0.178860808342968,0.289750498754196,0.379773345882436,0.330323384895908,-0.0718946136177378,0.0726528173356742,1.28396821121711,0.769279003275382
"m3","blli7in",2,"i","rearticulated","F",209,0.782,1.3355,4.666,1.00625,-15.03625,-11.866,-0.55325,-3.33075,-0.22425,15.81825,12.648,22.687,11.89325,22.2855,-0.20394629959746,37.388,48.9425,51.7715,50.24525,0.3275,0.046,158.47925,321.94875,2075.37175,-0.138099052249457,0.0218455764760496,1.49489873741482,1.71326286507931,0.264491929858615,0.111945881614036,-0.110522175274247,-1.23973631123382,1.51040096320555,-0.957876186880228,-2.00847289795442,-0.355120854291029,-0.173608841529892,1.75082072643681,1.46013480466412,1.24408601585522,1.2269617084944,0.971482383871695,0.474994698392216,-0.56648354500459,1.35647787045473,0.699448042176653
"m3","blli7in",3,"i","rearticulated","F",153,2.44825,0.54675,2.94875,-2.4075,-17.38975,-15.9775,1.9015,-2.40125,4.85575,19.83775,18.4255,17.91225,17.761,18.54625,-0.488450840254935,24.2875,39.599,44.126,43.65525,0.6725,0.044,146.92475,318.853,2151.29975,0.406734923781228,-0.22413321686038,1.19721155951975,1.24939982100988,-0.168609205411977,-0.484986963075624,0.440749470114925,-1.10501938575764,0.925005556316597,-0.147255238881,-1.22548691568907,0.412458676072281,0.666857385767139,0.674383272137821,-0.0198572588905473,0.415634209566838,0.554322565615769,0.377048252857283,-0.234443587794504,0.989086437410869,0.341342641128045,0.681662002441696
"m3","bxhidw",1,"i","modal","M",135,0.8615,2.0565,3.0935,0.79875,-8.76525,-14.629,-1.195,-1.03725,0.06225,9.6265,15.49025,19.97075,12.7,20.15775,-0.147215131319452,28.699,42.6555,41.91075,42.76575,0.27325,0.04075,159.136,325.3965,2105.838,-0.112103972822937,0.246695921953787,1.22230413136445,1.68506760132409,1.41850816919657,-0.289203443420023,-0.254642178707795,-0.907328276183138,1.17738242318521,-0.846424872526621,-1.96431433812784,-1.537521789016,0.239859810055566,1.96546599789527,0.478519519734041,0.686642177236388,0.359428332241642,0.296813175537508,0.0713021628747207,-0.811091288616297,0.0150491745587514,0.651001035470065
"m3","bxhidw",2,"i","modal","M",112,-0.15075,-0.50375,0.316,-2.076,-15.3325,-18.6025,0.353,-0.81975,1.9255,15.182,18.45175,22.947,9.821,18.21725,-0.392009141452825,23.81425,38.37875,39.5945,41.43225,0.3355,0.0295,155.24775,321.96525,2031.77575,-0.443091635080738,-0.551741105798471,0.740821448817599,1.29444430262365,0.209974737879047,-0.866100599780077,0.0929975023442219,-0.875804950426206,1.54227756528757,-1.24415444677395,-1.6771295681562,-0.476621656926594,0.670676033705962,1.03927536316352,-0.0733213437786998,0.307439387859407,0.155648276693592,0.176528211393697,-0.296863911697809,-0.530412357006551,-0.401881366057568,0.522581632308545
"m3","bxhidw",3,"i","modal","M",81,0.044,-2.13625,-1.6015,-7.652,-16.5215,-23.03175,2.18025,-0.5345,7.696,16.56575,23.07625,23.12125,10.6835,18.38925,-0.813891620186795,23.23675,35.928,38.54975,42.19225,0.5405,0.033,148.393,320.5915,1989.29675,-0.379411865039042,-1.06085093796547,0.408420712981925,0.536773022145824,-0.00883012714612108,-1.50916634277939,0.503349315782399,-0.834462289864529,1.56364101879831,-1.12500135271757,-0.787716062120332,-0.212375314062997,1.34341269629967,-0.556938533360845,-0.138562778586747,0.0901409168088099,0.0637328042558901,0.245082071723128,-0.264230794034075,0.393911835443215,-0.963831225149128,0.567014444515958
"m3","bxhillu7",1,"i","modal","H",127,5.998,0.15475,2.7515,0.091,-0.33625,-9.27925,5.8435,-2.597,5.90725,6.33425,15.2775,19.12625,14.1965,20.97525,-0.370335607999446,28.7765,44.33875,41.64325,40.826,0.556,0.046,143.9735,290.06725,2178.60575,1.5674397438352,-0.346381948382257,1.16301805488163,1.58889797278065,2.96964879770552,0.487506148183652,1.32601796023576,-1.13339037893888,1.07384476757649,-0.639685620056621,-1.06341806522607,-2.16622279880294,0.2089105777133,1.12127828347652,0.487274863799191,0.835889408245637,0.335894100246347,0.121842977413805,0.226404335491595,0.463799762189417,-0.12997014391649,0.699448042176653
"m3","bxhillu7",2,"i","modal","H",109,5.13725,0.0475,-3.3445,-5.74375,-7.985,-19.1995,5.09,3.39175,10.88075,13.12225,24.33675,13.56125,17.21425,17.28975,-0.59773861754532,17.20825,33.36575,33.30575,36.45075,0.56825,0.03625,134.37075,291.59725,2105.93225,1.2859898744468,-0.379828827095831,0.106269744240554,0.796067538102031,1.56209311111069,-0.952776729727719,1.15680187517588,-0.265411909390259,0.391562880705556,-0.222787939374133,-0.296847044990493,-0.86995961877902,1.52678053351436,0.260887387324895,-0.819615574673868,-0.137043825596327,-0.397626121289271,-0.272815282331386,-0.47283610142521,0.519033768811415,-0.456263610485783,0.604353955784902
"m3","bxhillu7",3,"i","modal","H",95,4.204,0.568,-5.76825,-9.31475,-13.7805,-21.5845,3.636,6.3365,13.5185,17.985,25.78875,16.85925,11.5485,15.4815,-0.65856547542186,15.70275,32.5595,33.3055,36.45675,0.47875,0.03725,136.38325,318.47675,2021.31525,0.980833800549946,-0.217506212919462,-0.313889986388762,0.310837239933753,0.495580415355128,-1.29904569107634,0.830272097236839,0.161384934392384,0.795905317884414,-1.00550288737407,0.109712261056837,0.0586502484368483,1.73800631664466,0.0307458651744322,-0.989695193900733,-0.208530877431293,-0.397648115898613,-0.272274067644574,-0.815910723608037,0.115487353083346,-0.710047417817456,0.615189409667051
"m3","bzine7",1,"i","modal","L",95,2.12525,3.0775,3.764,-5.522,-15.08375,0.2345,-0.95225,-0.68625,7.64725,17.20925,1.8905,17.69825,17.76025,19.15875,-0.411728293157671,19.001,33.0095,37.671,38.33475,0.7305,0.042,137.447,327.50875,2179.21925,0.301119695419391,0.565103970126839,1.33853604446892,0.8261991031031,0.255750776714211,1.86877085721108,-0.200126976785717,-0.856456150478848,0.898768660756781,-0.147358850267136,-0.795229953190299,-0.0894900229101692,-1.73852713493497,0.964666945972547,-0.617084696315207,-0.168631127569917,-0.0135782475791237,-0.102873870672637,-0.118235537974523,1.25060255039666,-0.710047417817456,0.663067233894354
"m3","bzine7",2,"i","modal","L",138,3.514,2.76075,4.66675,-2.39875,-15.99825,0.78725,0.75325,-1.90575,5.91275,19.51225,2.72675,14.0815,19.91375,17.373,-0.360513510731414,19.65125,31.56775,37.12825,38.1565,0.42875,0.0405,135.3025,311.345,2283.6995,0.755216130055618,0.466322629031036,1.49502875074044,1.25058877791522,0.0874605756498576,1.94902250013999,0.182883020652406,-1.03320417696427,0.455346735448521,0.150143976457986,-1.06257034418228,0.35029991574556,-1.61687592202676,1.15844068993458,-0.543624535304068,-0.296465492820227,-0.0613285444592983,-0.118952456993323,-0.457041293021106,-0.109957571904401,0.069431418986967,0.648544484760662
"m3","bzine7",3,"i","modal","L",75,3.12175,1.653,3.15475,-10.298,-14.34675,1.18975,1.46875,-1.50175,13.41975,17.4685,1.932,17.093,13.43875,18.832,-0.679334533334702,17.3835,31.03325,35.80175,37.44225,0.37775,0.04125,127.905,321.88475,2142.19325,0.62695738911156,0.12086081182859,1.2329218862901,0.177232453970729,0.391376668660005,2.00745992443467,0.343565315092147,-0.974650505213459,0.824563609179308,-0.744367657182677,0.0944918150433126,-0.03998262317222,-1.73249003438407,-0.0478349257550331,-0.799817199868482,-0.343857529044462,-0.178031941624756,-0.183379555335818,-0.180228975164203,-0.339911395391904,-1.07259571400556,0.65587031278299
"m3","chib",1,"i","modal","F",149,9.41575,2.42025,-0.9075,-4.79025,-11.1315,-12.326,6.9955,3.3275,14.20575,20.54725,21.742,10.866,18.08575,15.87325,-0.240332155310369,19.37925,37.465,38.4325,37.40275,0.285,0.08475,174.35375,321.46,2159.607,2.6849829225772,0.360134636471855,0.528726376955827,0.925629870586896,0.983060724397744,0.0451602538486837,1.58472656008842,-0.274723972286272,0.0611189893149189,-0.102391508684119,0.215638858756023,0.547947586830527,1.14931627678066,1.61315298375129,-0.574352968668205,0.226420729113112,0.053417332474774,-0.186942552023993,-0.741585003580318,-0.758111731244176,0.268832981890424,0.945383729070879
"m3","chib",2,"i","modal","F",128,6.11825,-1.95175,-2.8735,-3.38725,-14.23725,-11.76325,8.07,0.92175,9.50525,20.3555,17.8815,16.34,11.83575,18.72625,-0.415951611514757,20.16125,39.9995,41.57525,40.63025,0.54975,0.05125,169.5105,335.2555,2029.66175,1.60675934510613,-1.00331295080785,0.187918112730047,1.11627061780899,0.411527326961314,0.126863758250753,1.82603071854475,-0.623400942124152,0.732244065457149,-0.965819726483987,-0.508854371487735,0.511330252598119,0.587720453244494,0.948687805356759,-0.486008722746313,0.451144986943464,0.329911566505486,0.104185848256586,-0.200292650704551,0.435619146565948,-0.111842729107085,0.742759520017349
"m3","chib",3,"i","modal","F",127,4.904,-2.11225,-3.9945,-3.9455,-16.1185,-10.8215,7.01625,1.88225,8.85,21.0225,15.7255,18.319,8.29775,15.69,-0.470762194730339,20.90825,39.50625,41.2225,40.33875,0.50225,0.073,167.76175,332.876,2006.0325,1.20972129235578,-1.05336632174985,-0.00640847129696249,1.04041516724824,0.0653316563737632,0.263592812485579,1.58938645891389,-0.484191036884919,0.974874048227604,-1.45458917201614,-0.609848774023044,0.638703196186208,0.274082169202538,0.74130916553302,-0.401618503176423,0.407410427789855,0.298877172724774,0.0778918347223375,-0.776352554812174,0.221446467827588,-0.12997014391649,0.88510686148231
"m3","chich",1,"i","modal","H",133,4.75325,1.4285,0.53,1.231,-9.75575,-12.58225,3.32475,0.89875,3.5225,14.509,17.3355,7.98125,20.39425,14.9885,-0.344861565188618,16.38225,35.3735,38.70225,37.402,0.35875,0.059,153.5205,303.26125,2365.53075,1.16042873608474,0.0508484643115969,0.777918584394566,1.74380207244793,1.23623212310117,0.0079563035989634,0.760373614854771,-0.626734443238678,-0.292558040900883,0.21652433784244,-1.430982203259,-0.605140384115177,0.508292576116985,1.21766062496963,-0.912930596581135,0.040975558368514,0.0771495159541425,-0.187010203859844,-0.909446345748855,-0.425580466887248,-0.0212056550600589,0.799328130995138
"m3","chich",3,"i","modal","H",72,-5.998,-5.1795,-5.01325,-5.29575,-19.90825,-2.94575,-0.81825,-0.16625,-0.70175,13.91025,-3.05225,19.84375,6.7925,14.77175,-1.00108709564121,11.921,33.49375,38.0255,38.0325,0.38875,0.02575,186.815,285.443,1965.74075,-2.35503790145458,-2.00991586705718,-0.183009905264416,0.856942131655486,-0.632074346342074,1.40704261220942,-0.170034136177855,-0.781090038324344,1.1618119290913,-1.66253722399106,-2.08207049766538,-0.719480039247664,-2.45756035777744,-1.26520217157477,-1.41692774123464,-0.125694563413536,0.017610108466978,-0.130137560520757,-0.950569765828008,-0.2903135118946,-1.12697795843377,0.468922120794888
