"idnum","percent","Speaker","Word","Iter","Vowel","Phonation","Tone","Duration","F0","F1","F2","F3","F4","Energy"
763,"01","f7","botey",1,"o","modal","M",108,201.334,409.314,1592.422,3010.004,3781.772,0.018
763,"02","f7","botey",1,"o","modal","M",108,198.922,436.439,1564.8,2902.407,3881.41,0.025
763,"03","f7","botey",1,"o","modal","M",108,202.929,445.257,1636.349,2923.806,3862.525,0.03
763,"04","f7","botey",1,"o","modal","M",108,203.581,447.956,1658.314,2948.868,3875.428,0.029
763,"05","f7","botey",1,"o","modal","M",108,203.908,445.89,1652.131,3053.408,3634.42,0.019
763,"06","f7","botey",1,"o","modal","M",108,195.822,381.388,1621.726,3050.569,3562.785,0.013
763,"07","f7","botey",1,"o","modal","M",108,198.872,342.853,1530.683,3064.479,3686.837,0.012
763,"08","f7","botey",1,"o","modal","M",108,201.714,384.511,1528.094,3188.555,3989.071,0.009
763,"09","f7","botey",1,"o","modal","M",108,204.971,385.722,1534.958,2927.44,3767.219,0.006
763,"10","f7","botey",1,"o","modal","M",108,206.455,385.722,1534.958,2927.44,3767.219,0.006
764,"01","f7","botey",2,"e","modal","H",93,194.544,375.595,2327.959,3123.314,4243.454,0.042
764,"02","f7","botey",2,"e","modal","H",93,193.466,385.207,2104.275,3121.207,4293.932,0.035
764,"03","f7","botey",2,"e","modal","H",93,197.232,385.237,2161.531,3117.424,4293.085,0.044
764,"04","f7","botey",2,"e","modal","H",93,194.419,380.446,2250.729,3110.646,4318.747,0.053
764,"05","f7","botey",2,"e","modal","H",93,192.881,377.285,2312.11,3145.082,4340.383,0.055
764,"06","f7","botey",2,"e","modal","H",93,192.099,372.497,2512.609,3148.881,4286.623,0.05
764,"07","f7","botey",2,"e","modal","H",93,190.737,366.759,2524.964,3134.371,4207.019,0.041
764,"08","f7","botey",2,"e","modal","H",93,189.961,372.041,2383.986,3125.134,4123.144,0.03
764,"09","f7","botey",2,"e","modal","H",93,194.138,365.006,2313.926,3068.654,4050.953,0.023
764,"10","f7","botey",2,"e","modal","H",93,188.813,365.006,2313.926,3068.654,4050.953,0.023
765,"01","f7","botey",2,"o","modal","M",75,192.988,347.944,1505.893,2996.689,4002.027,0.016
765,"02","f7","botey",2,"o","modal","M",75,204.762,285.483,1256.706,3121.117,4100.904,0.012
765,"03","f7","botey",2,"o","modal","M",75,204.562,305.137,1354.052,3113.001,4077.326,0.014
765,"04","f7","botey",2,"o","modal","M",75,203.721,334.869,1484.582,2998.784,4033.552,0.014
765,"05","f7","botey",2,"o","modal","M",75,200.928,363.094,1536.162,3035.726,4033.565,0.014
765,"06","f7","botey",2,"o","modal","M",75,195.952,368.828,1548.514,3062.665,4045.891,0.017
765,"07","f7","botey",2,"o","modal","M",75,190.451,363.421,1599.324,2982.632,4040.076,0.019
765,"08","f7","botey",2,"o","modal","M",75,189.157,355.703,1621.868,2847.918,3936.868,0.018
765,"09","f7","botey",2,"o","modal","M",75,194.36,396.14,1525.652,2761.209,3595.814,0.016
765,"10","f7","botey",2,"o","modal","M",75,191.26,396.14,1525.652,2761.209,3595.814,0.016
766,"01","f7","botey",3,"e","modal","H",73,187.831,345.74,2339.962,3150.599,4353.533,0.013
766,"02","f7","botey",3,"e","modal","H",73,190.819,366.212,2127.074,3017.325,4252.773,0.013
766,"03","f7","botey",3,"e","modal","H",73,195.181,377.301,2140.258,3087.432,4312.268,0.014
766,"04","f7","botey",3,"e","modal","H",73,199.242,380.328,2219.724,3141.037,4327.942,0.016
766,"05","f7","botey",3,"e","modal","H",73,198.562,367.449,2370.144,3137.562,4362.486,0.015
766,"06","f7","botey",3,"e","modal","H",73,196.11,347.495,2442.564,3140.356,4359.378,0.014
766,"07","f7","botey",3,"e","modal","H",73,193.944,325.558,2453.263,3155.476,4357.114,0.012
766,"08","f7","botey",3,"e","modal","H",73,194.709,293.448,2456.415,3242.994,4422.463,0.01
766,"09","f7","botey",3,"e","modal","H",73,196.944,286.518,2476.952,3272.651,4407.805,0.01
766,"10","f7","botey",3,"e","modal","H",73,196.785,286.518,2476.952,3272.651,4407.805,0.01
767,"01","f7","botey",3,"o","modal","M",72,209.424,227.688,1498.772,3307.751,4509.681,0.005
767,"02","f7","botey",3,"o","modal","M",72,201.963,228.576,1303.961,3217.86,4221.373,0.004
767,"03","f7","botey",3,"o","modal","M",72,200.234,227.668,1246.814,3432.763,4383.04,0.005
767,"04","f7","botey",3,"o","modal","M",72,200.866,225.431,1188.51,3606.956,4428.628,0.006
767,"05","f7","botey",3,"o","modal","M",72,203.429,230.646,1436.895,3412.753,4493.112,0.006
767,"06","f7","botey",3,"o","modal","M",72,202.088,230.832,1649.771,3205.869,4598.862,0.005
767,"07","f7","botey",3,"o","modal","M",72,196.245,225.936,1690.861,3175.746,4699.382,0.005
767,"08","f7","botey",3,"o","modal","M",72,195.313,223.746,1732.96,3101.602,4579.769,0.005
767,"09","f7","botey",3,"o","modal","M",72,197.987,229.182,1837.821,3064.365,4460.95,0.005
767,"10","f7","botey",3,"o","modal","M",72,208.698,229.182,1837.821,3064.365,4460.95,0.005
768,"01","f7","bsuh",1,"u","breathy","F",154,238.194,318.602,1454.948,3044.412,3823.155,0.032
768,"02","f7","bsuh",1,"u","breathy","F",154,237.736,358.922,1457.246,3081.261,3562.77,0.036
768,"03","f7","bsuh",1,"u","breathy","F",154,228.994,426.882,1414.775,2967.63,3477.489,0.029
768,"04","f7","bsuh",1,"u","breathy","F",154,223.881,411.485,1478.058,2944.517,3603.606,0.021
768,"05","f7","bsuh",1,"u","breathy","F",154,213.854,415.245,1536.422,2943.991,3587.322,0.009
768,"06","f7","bsuh",1,"u","breathy","F",154,217.509,393.033,1542.418,2948.486,3549.262,0.006
768,"07","f7","bsuh",1,"u","breathy","F",154,192.913,336.717,1723.759,2942.138,3482.152,0.008
768,"08","f7","bsuh",1,"u","breathy","F",154,186.684,316.653,1856.333,2938.631,3560.245,0.012
768,"09","f7","bsuh",1,"u","breathy","F",154,202.861,383.905,1901.488,2910.737,3563.064,0.008
768,"10","f7","bsuh",1,"u","breathy","F",154,209.07,338.017,1835.633,2913.266,3497.935,0.004
769,"01","f7","bsuh",2,"u","breathy","F",190,255.3,260.729,1308.705,3151.036,4058.005,0.056
769,"02","f7","bsuh",2,"u","breathy","F",190,250.241,255.697,1259.974,3195.934,3870.666,0.095
769,"03","f7","bsuh",2,"u","breathy","F",190,242.044,292.099,1182.388,3204.749,4148.014,0.066
769,"04","f7","bsuh",2,"u","breathy","F",190,226.756,426.669,1263.207,3251.859,4152.671,0.03
769,"05","f7","bsuh",2,"u","breathy","F",190,218.56,412.293,1248.687,3260.109,3896.633,0.013
769,"06","f7","bsuh",2,"u","breathy","F",190,198.233,378.096,1543.03,3058.732,3629.25,0.008
769,"07","f7","bsuh",2,"u","breathy","F",190,189.462,303.513,1755.936,3014.332,3488.572,0.008
769,"08","f7","bsuh",2,"u","breathy","F",190,198.963,354.551,1612.237,3186.394,4004.469,0.009
769,"09","f7","bsuh",2,"u","breathy","F",190,219.435,327.802,1346.665,3153.423,3719.419,0.005
769,"10","f7","bsuh",2,"u","breathy","F",190,224.403,346.66,1328.41,3227.579,4001.995,0.004
77,"01","f3","pyine",3,"e","modal","M",105,233.459,289.432,2291.942,3061.172,4451.188,0.079
77,"02","f3","pyine",3,"e","modal","M",105,233.956,378.624,2229.884,3051.169,4442.168,0.084
77,"03","f3","pyine",3,"e","modal","M",105,233.719,365.192,2301.178,3062.969,4439.477,0.093
77,"04","f3","pyine",3,"e","modal","M",105,233.965,297.291,2284.979,3017.967,4458.424,0.101
77,"05","f3","pyine",3,"e","modal","M",105,234.265,265.33,2296.237,2942.419,4471.365,0.106
77,"06","f3","pyine",3,"e","modal","M",105,235.454,264.978,2327.461,3072.906,4505.698,0.101
77,"07","f3","pyine",3,"e","modal","M",105,234.159,264.118,2300.774,3079.23,4372.663,0.087
77,"08","f3","pyine",3,"e","modal","M",105,231.051,249.444,2296.953,3132.872,4369.113,0.085
77,"09","f3","pyine",3,"e","modal","M",105,225.58,234.515,2298.04,3136.756,4565.105,0.095
77,"10","f3","pyine",3,"e","modal","M",105,218.637,234.515,2298.04,3136.756,4565.105,0.095
770,"01","f7","bsuh",3,"u","breathy","F",112,243.245,370.04,1464.954,2939.982,3645.865,0.043
770,"02","f7","bsuh",3,"u","breathy","F",112,239.912,295.613,1448.23,3027.182,3956.455,0.052
770,"03","f7","bsuh",3,"u","breathy","F",112,238.905,299.126,1457.35,2955.587,3650.342,0.05
770,"04","f7","bsuh",3,"u","breathy","F",112,232.2,374.177,1418.544,2860.352,3602.785,0.038
770,"05","f7","bsuh",3,"u","breathy","F",112,229.365,404.241,1468.968,2899.011,3478.084,0.035
770,"06","f7","bsuh",3,"u","breathy","F",112,226.7,409.561,1537.091,2954.783,3765.233,0.024
770,"07","f7","bsuh",3,"u","breathy","F",112,235.374,416.174,1532.603,2999.275,3900.219,0.01
770,"08","f7","bsuh",3,"u","breathy","F",112,229.573,355.705,1444.018,2983.808,3454.599,0.006
770,"09","f7","bsuh",3,"u","breathy","F",112,228.07,400.003,1410.168,2847.402,3368.842,0.004
770,"10","f7","bsuh",3,"u","breathy","F",112,225.629,400.003,1410.168,2847.402,3368.842,0.003
771,"01","f7","bxhidw",1,"i","modal","M",113,226.706,339.56,2563.022,2932.908,4154.837,0.008
771,"02","f7","bxhidw",1,"i","modal","M",113,233.852,341.957,2660.984,3086.615,4099.978,0.005
771,"03","f7","bxhidw",1,"i","modal","M",113,232.644,354.396,2627.824,3067.387,4082.484,0.005
771,"04","f7","bxhidw",1,"i","modal","M",113,221.212,393.656,2634.935,3072.032,4107.459,0.008
771,"05","f7","bxhidw",1,"i","modal","M",113,228.559,338.326,2621.838,2897.222,4180.495,0.013
771,"06","f7","bxhidw",1,"i","modal","M",113,231.559,303.5,2389.268,2742.442,4288.268,0.009
771,"07","f7","bxhidw",1,"i","modal","M",113,234.54,326.186,2385.415,2773.071,4253.829,0.003
771,"08","f7","bxhidw",1,"i","modal","M",113,223.285,297.173,2668.047,2912.806,4141.407,0.002
771,"09","f7","bxhidw",1,"i","modal","M",113,229.018,364.618,2512.19,2909.562,4086.453,0.001
771,"10","f7","bxhidw",1,"i","modal","M",113,239.36,364.618,2512.19,2909.562,4086.453,0.001
772,"01","f7","bxhidw",2,"i","modal","M",100,174.074,244.093,2745.156,3552.828,4191.617,0.006
772,"02","f7","bxhidw",2,"i","modal","M",100,188.575,271.386,2670.959,3479.037,3789.752,0.009
772,"03","f7","bxhidw",2,"i","modal","M",100,197.367,243.969,2649.614,3358.579,3803.436,0.008
772,"04","f7","bxhidw",2,"i","modal","M",100,195.895,235.584,2808.339,3583.499,4311.727,0.007
772,"05","f7","bxhidw",2,"i","modal","M",100,195.212,236.49,2844.522,3638.537,4421.495,0.005
772,"06","f7","bxhidw",2,"i","modal","M",100,193.773,232.189,2647.668,3555.065,4239.173,0.004
772,"07","f7","bxhidw",2,"i","modal","M",100,190.447,243.207,2654.259,3415.347,4071.52,0.005
772,"08","f7","bxhidw",2,"i","modal","M",100,195.421,248.821,2814.561,3715.223,4334.759,0.005
772,"09","f7","bxhidw",2,"i","modal","M",100,203.043,243.062,2863.069,3658.65,4533.973,0.003
772,"10","f7","bxhidw",2,"i","modal","M",100,204.039,243.062,2863.069,3658.65,4533.973,0.003
773,"01","f7","bxhidw",3,"i","modal","M",87,211.911,286.406,2505.043,3080.793,3926.616,0.004
773,"02","f7","bxhidw",3,"i","modal","M",87,197.824,298.814,2641.145,3076.96,4078.299,0.012
773,"03","f7","bxhidw",3,"i","modal","M",87,215.654,280.741,2521.894,2930.377,4005.908,0.005
773,"04","f7","bxhidw",3,"i","modal","M",87,209.851,276.146,2417.702,2911.886,3794.137,0.004
773,"05","f7","bxhidw",3,"i","modal","M",87,218.463,292.714,2397.849,2973.898,3693.436,0.002
773,"06","f7","bxhidw",3,"i","modal","M",87,214.278,277.01,2375.29,2898.185,3786.057,0.002
773,"07","f7","bxhidw",3,"i","modal","M",87,200.538,258.923,2539.369,3163.416,3985.021,0.002
773,"08","f7","bxhidw",3,"i","modal","M",87,196.806,304.317,2599.721,3406.128,4090.863,0.003
773,"09","f7","bxhidw",3,"i","modal","M",87,197.139,318.963,2687.836,3452.832,4139.62,0.003
773,"10","f7","bxhidw",3,"i","modal","M",87,215.228,318.963,2687.836,3452.832,4139.62,0.003
774,"01","f7","bzine7",1,"e","checked","L",67,214.18,349.826,2274.217,3098.783,3994.535,0.018
774,"02","f7","bzine7",1,"e","checked","L",67,188.079,324.931,2300.362,3063.879,4210.518,0.022
774,"03","f7","bzine7",1,"e","checked","L",67,173.08,324.558,2291.688,3073.203,4095.897,0.023
774,"04","f7","bzine7",1,"e","checked","L",67,116.062,320.202,2272.411,3075.984,3902.42,0.03
774,"05","f7","bzine7",1,"e","checked","L",67,66.955,349.173,2262.605,3077.544,3764.777,0.03
774,"06","f7","bzine7",1,"e","checked","L",67,58.939,368.936,2259.953,3100.772,3732.612,0.03
774,"07","f7","bzine7",1,"e","checked","L",67,129,368.885,2260.435,3134.017,4068.623,0.018
774,"08","f7","bzine7",1,"e","checked","L",67,288.785,367.767,2268.907,3141.123,4294.745,0.011
774,"09","f7","bzine7",1,"e","checked","L",67,323.844,363.988,2351.242,3097.659,4281.583,0.008
774,"10","f7","bzine7",1,"e","checked","L",67,351.911,363.988,2351.242,3097.659,4281.583,0.007
775,"01","f7","bzine7",1,"i","modal","L",132,199.052,337.823,2640.17,3540.188,4391.769,0.019
775,"02","f7","bzine7",1,"i","modal","L",132,209.079,342.453,2670.646,3540.031,4387.839,0.019
775,"03","f7","bzine7",1,"i","modal","L",132,211.989,316.596,2695.862,3589.761,4388.224,0.012
775,"04","f7","bzine7",1,"i","modal","L",132,206.93,381.664,2688.595,3517.335,4289.475,0.026
775,"05","f7","bzine7",1,"i","modal","L",132,201.571,392.909,2709.525,3513.876,4270.07,0.078
775,"06","f7","bzine7",1,"i","modal","L",132,194.599,378.556,2755.261,3549.361,4358.506,0.144
775,"07","f7","bzine7",1,"i","modal","L",132,193.397,379.289,2780.146,3456.748,4303.36,0.238
775,"08","f7","bzine7",1,"i","modal","L",132,188.075,371.253,2726.192,3333.533,4164.714,0.241
775,"09","f7","bzine7",1,"i","modal","L",132,181.88,370.706,2664.751,3214.631,4032.196,0.187
775,"10","f7","bzine7",1,"i","modal","L",132,181.897,415.713,2554.101,3460.842,4480.769,0.187
776,"01","f7","bzine7",2,"e","checked","L",82,60.521,344.604,2307.549,3065.098,4280.259,0
776,"02","f7","bzine7",2,"e","checked","L",82,60.517,357.471,2335.867,3079.489,4119.564,0
776,"03","f7","bzine7",2,"e","checked","L",82,60.387,355.982,2318.884,3080.112,4241.288,0
776,"04","f7","bzine7",2,"e","checked","L",82,58.804,350.869,2301.872,3062.554,4291.844,0
776,"05","f7","bzine7",2,"e","checked","L",82,57.236,321.073,2305.684,3045.79,4235.158,0
776,"06","f7","bzine7",2,"e","checked","L",82,58.79,340.41,2304.298,3042.945,4290.98,0
776,"07","f7","bzine7",2,"e","checked","L",82,59.69,352.816,2293.963,3023.98,4363.314,0
776,"08","f7","bzine7",2,"e","checked","L",82,59.702,347.299,2302.038,3090.872,4353.792,0
776,"09","f7","bzine7",2,"e","checked","L",82,57.724,335.967,2312.313,3134.219,4286.982,0
776,"10","f7","bzine7",2,"e","checked","L",82,56.362,335.967,2312.313,3134.219,4286.982,0
777,"01","f7","bzine7",2,"i","modal","L",101,205.551,376.159,1550.966,2745.533,3771.742,0.083
777,"02","f7","bzine7",2,"i","modal","L",101,194.806,343.373,1609.336,2673.594,3579.919,0.023
777,"03","f7","bzine7",2,"i","modal","L",101,201.072,365.914,1809.843,2786.851,3675.413,0.035
777,"04","f7","bzine7",2,"i","modal","L",101,200.458,382.45,1544.489,2806.035,3648.431,0.046
777,"05","f7","bzine7",2,"i","modal","L",101,201.187,387.062,1333.73,2788.971,3768.381,0.057
777,"06","f7","bzine7",2,"i","modal","L",101,199.25,383.706,1351.109,2753.579,4033.272,0.083
777,"07","f7","bzine7",2,"i","modal","L",101,195.819,381.758,1384.873,2661.807,4051.368,0.125
777,"08","f7","bzine7",2,"i","modal","L",101,194.735,379.918,1535.021,2708.913,3792.975,0.154
777,"09","f7","bzine7",2,"i","modal","L",101,193.672,381.541,1918.827,2779.782,3570.874,0.145
777,"10","f7","bzine7",2,"i","modal","L",101,186.823,381.541,1918.827,2779.782,3570.874,0.145
778,"01","f7","bzine7",3,"e","checked","L",90,183.841,349.077,2287.021,3090.843,4097.637,0.065
778,"02","f7","bzine7",3,"e","checked","L",90,181.908,368.343,2341.139,3022.557,4044.684,0.155
778,"03","f7","bzine7",3,"e","checked","L",90,179.86,365.195,2332.584,3024.25,4005.897,0.139
778,"04","f7","bzine7",3,"e","checked","L",90,179.326,356.581,2324.733,3048.283,4032.963,0.092
778,"05","f7","bzine7",3,"e","checked","L",90,180.525,343.115,2323.623,3084.053,4129.778,0.054
778,"06","f7","bzine7",3,"e","checked","L",90,182.988,339.659,2272.346,3109.68,4110.759,0.034
778,"07","f7","bzine7",3,"e","checked","L",90,187.971,331.614,2218.752,3125.233,4083.327,0.024
778,"08","f7","bzine7",3,"e","checked","L",90,189.026,332.457,2227.057,3152.167,4120.135,0.02
778,"09","f7","bzine7",3,"e","checked","L",90,186.475,364.258,2260.934,3163.835,4299.753,0.021
778,"10","f7","bzine7",3,"e","checked","L",90,186.443,364.258,2260.934,3163.835,4299.753,0.021
779,"01","f7","bzine7",3,"i","modal","L",67,248.474,401.377,2653.658,3348.407,4112.646,0.064
779,"02","f7","bzine7",3,"i","modal","L",67,198.227,371.666,2695.741,3432.538,4030.759,0.077
779,"03","f7","bzine7",3,"i","modal","L",67,242.221,364.337,2694.459,3373.262,4031.117,0.074
779,"04","f7","bzine7",3,"i","modal","L",67,261.631,395.755,2683.134,3295.094,4050.99,0.079
779,"05","f7","bzine7",3,"i","modal","L",67,228.019,415.707,2673.388,3305.46,4034.322,0.083
779,"06","f7","bzine7",3,"i","modal","L",67,339.68,409.772,2664.858,3333.042,4070.137,0.052
779,"07","f7","bzine7",3,"i","modal","L",67,300.697,405.44,2639.335,3333.038,4189.399,0.048
779,"08","f7","bzine7",3,"i","modal","L",67,208.248,431.207,2610.515,3400.071,4294.079,0.046
779,"09","f7","bzine7",3,"i","modal","L",67,202.462,450.024,2416.008,3429.503,4217.17,0.035
779,"10","f7","bzine7",3,"i","modal","L",67,191.758,450.024,2416.008,3429.503,4217.17,0.035
78,"01","f3","pyine",3,"i","modal","M",92,227.708,297.499,2747.603,3590.816,4371.731,0.115
78,"02","f3","pyine",3,"i","modal","M",92,233.85,283.074,2721.698,3954.029,4453.601,0.062
78,"03","f3","pyine",3,"i","modal","M",92,234.323,335.9,2723.46,4117.055,4374.425,0.083
78,"04","f3","pyine",3,"i","modal","M",92,232.578,347.144,2750.76,3622.582,4437.679,0.105
78,"05","f3","pyine",3,"i","modal","M",92,231.469,283.165,2751.693,3550.154,4386.628,0.117
78,"06","f3","pyine",3,"i","modal","M",92,230.53,291.047,2752.971,3437.418,4339.351,0.121
78,"07","f3","pyine",3,"i","modal","M",92,230.978,286.502,2757.175,3342.426,4299.268,0.132
78,"08","f3","pyine",3,"i","modal","M",92,232.315,273.839,2757.601,3339.957,4306.556,0.145
78,"09","f3","pyine",3,"i","modal","M",92,233.139,268.541,2760.954,3414.15,4401.944,0.153
78,"10","f3","pyine",3,"i","modal","M",92,235.28,268.541,2760.954,3414.15,4401.944,0.153
780,"01","f7","cha7",1,"a","checked","L",135,182.84,402.144,1797.833,3136.357,4349.459,0.008
780,"02","f7","cha7",1,"a","checked","L",135,174.477,481.467,1772.993,3070.555,4301.268,0.008
780,"03","f7","cha7",1,"a","checked","L",135,162.478,560.564,1759.622,3094.691,4124.438,0.007
780,"04","f7","cha7",1,"a","checked","L",135,155.89,590.546,1764.14,3140.529,4048.28,0.005
780,"05","f7","cha7",1,"a","checked","L",135,154.794,521.69,1805.4,2984.612,4012.282,0.004
780,"06","f7","cha7",1,"a","checked","L",135,128.102,453.322,1823.92,2997.433,4219.839,0.004
780,"07","f7","cha7",1,"a","checked","L",135,127.091,360.36,1833.364,3020.953,4186.418,0.004
780,"08","f7","cha7",1,"a","checked","L",135,127.091,450.264,1811.514,3084.621,4120.423,0.003
780,"09","f7","cha7",1,"a","checked","L",135,127.091,445.337,1830.229,3068.803,4144.874,0.003
780,"10","f7","cha7",1,"a","checked","L",135,127.091,466.16,1792.646,3092.102,4128.124,0.003
781,"01","f7","cha7",2,"a","checked","L",150,232.559,365.296,1919.955,3103.027,4355.289,0.02
781,"02","f7","cha7",2,"a","checked","L",150,225.534,367.856,1881.684,3043.802,4314.064,0.019
781,"03","f7","cha7",2,"a","checked","L",150,159.271,412.327,1871.64,3050.635,4237.935,0.012
781,"04","f7","cha7",2,"a","checked","L",150,138.584,393.844,1917.876,2961.335,4369.67,0.007
781,"05","f7","cha7",2,"a","checked","L",150,187.661,408.851,2009.058,2973.036,4328.164,0.004
781,"06","f7","cha7",2,"a","checked","L",150,199.067,357.568,2010.79,3079.403,4235.762,0.004
781,"07","f7","cha7",2,"a","checked","L",150,177.5,303.179,2005.431,3080.506,4356.815,0.005
781,"08","f7","cha7",2,"a","checked","L",150,181.736,320.218,1956.599,3041.196,4445.965,0.003
781,"09","f7","cha7",2,"a","checked","L",150,214.922,390.195,1942.484,2997.951,4384.806,0.001
781,"10","f7","cha7",2,"a","checked","L",150,330.426,378.767,1943.378,2944.401,4446.897,0
782,"01","f7","cha7",3,"a","checked","L",162,212.093,275.647,2049.62,3156.158,4445.087,0.015
782,"02","f7","cha7",3,"a","checked","L",162,206.457,316.158,2058.397,3192.267,4354.948,0.011
782,"03","f7","cha7",3,"a","checked","L",162,205.951,508.727,1863.296,3191.484,4181.506,0.015
782,"04","f7","cha7",3,"a","checked","L",162,199.345,433.552,1891.351,3123.765,4103.354,0.041
782,"05","f7","cha7",3,"a","checked","L",162,195.029,371.365,1905.916,3122.159,4215.354,0.058
782,"06","f7","cha7",3,"a","checked","L",162,187.487,327.852,1918.549,3107.765,4305.8,0.039
782,"07","f7","cha7",3,"a","checked","L",162,186.3,386.618,1937.233,3184.425,4278.302,0.02
782,"08","f7","cha7",3,"a","checked","L",162,188.827,673.641,1945.406,3039.92,3965.716,0.009
782,"09","f7","cha7",3,"a","checked","L",162,186.217,761.757,1882.715,3043.523,4133.979,0.004
782,"10","f7","cha7",3,"a","checked","L",162,189.754,903.577,1936.27,2966.753,4416.814,0.006
783,"01","f7","chi7im",1,"i","rearticulated","H",97,223.019,339.308,1727.039,2892.403,4155.107,0.038
783,"02","f7","chi7im",1,"i","rearticulated","H",97,234.841,284.162,1655.894,3076.183,4094.086,0.046
783,"03","f7","chi7im",1,"i","rearticulated","H",97,233.462,289.135,1628.683,3087.555,4033.667,0.063
783,"04","f7","chi7im",1,"i","rearticulated","H",97,233.122,282.616,1681.11,3069.426,4019.73,0.066
783,"05","f7","chi7im",1,"i","rearticulated","H",97,231.93,298.855,1807.023,3014.609,3999.044,0.064
783,"06","f7","chi7im",1,"i","rearticulated","H",97,228.383,355.262,1912.964,2821.427,4305.625,0.054
783,"07","f7","chi7im",1,"i","rearticulated","H",97,226.365,399.243,1732.78,2641.647,4221.942,0.033
783,"08","f7","chi7im",1,"i","rearticulated","H",97,221.784,402.113,1692.225,2691.757,4282.961,0.015
783,"09","f7","chi7im",1,"i","rearticulated","H",97,221.987,405.999,1668.89,2734.9,4277.966,0.008
783,"10","f7","chi7im",1,"i","rearticulated","H",97,222.668,405.999,1668.89,2734.9,4277.966,0.008
784,"01","f7","chi7im",2,"i","rearticulated","H",119,217.103,284.033,2356.222,3143.575,4384.051,0.025
784,"02","f7","chi7im",2,"i","rearticulated","H",119,233.852,298.961,2368.855,3146.436,4369.187,0.028
784,"03","f7","chi7im",2,"i","rearticulated","H",119,230.791,320.034,2417.629,3183.107,4303.198,0.038
784,"04","f7","chi7im",2,"i","rearticulated","H",119,234.081,324.022,2272.078,3164.417,4360.864,0.042
784,"05","f7","chi7im",2,"i","rearticulated","H",119,230.428,355.43,1987.342,3143.2,4393.728,0.037
784,"06","f7","chi7im",2,"i","rearticulated","H",119,225.468,389.754,1651.964,3298.083,4318.222,0.02
784,"07","f7","chi7im",2,"i","rearticulated","H",119,214.391,373.392,1274.245,3210.305,4251.897,0.007
784,"08","f7","chi7im",2,"i","rearticulated","H",119,220.361,372.669,1424.059,3132.726,4185.915,0.007
784,"09","f7","chi7im",2,"i","rearticulated","H",119,217.699,381.575,1374.918,3081.923,4116.785,0.006
784,"10","f7","chi7im",2,"i","rearticulated","H",119,191.112,373.991,1319.797,3100.272,4112.158,0.006
785,"01","f7","chi7im",3,"i","rearticulated","H",70,230.147,409.895,2120.058,2986.451,3815.213,0.019
785,"02","f7","chi7im",3,"i","rearticulated","H",70,228.969,341.131,2101.75,3144.198,4387.845,0.018
785,"03","f7","chi7im",3,"i","rearticulated","H",70,228.745,373.17,2319.27,3174.093,4289.793,0.018
785,"04","f7","chi7im",3,"i","rearticulated","H",70,222.705,407.976,2471.606,3211.186,4064.302,0.022
785,"05","f7","chi7im",3,"i","rearticulated","H",70,222.352,416.069,2093.438,3005.816,3797.178,0.023
785,"06","f7","chi7im",3,"i","rearticulated","H",70,224.252,420.236,2028.198,2922.338,3640.501,0.022
785,"07","f7","chi7im",3,"i","rearticulated","H",70,221.011,425.172,2035.962,2886.544,3531.515,0.019
785,"08","f7","chi7im",3,"i","rearticulated","H",70,219.492,432.973,1910.665,2780.207,3451.15,0.015
785,"09","f7","chi7im",3,"i","rearticulated","H",70,216.759,437.219,1784.904,2651.362,3502.044,0.014
785,"10","f7","chi7im",3,"i","rearticulated","H",70,213.416,437.219,1784.904,2651.362,3502.044,0.014
786,"01","f7","chib",1,"i","modal","F",84,234.268,264.196,2145.004,3044.75,4122.721,0.008
786,"02","f7","chib",1,"i","modal","F",84,230.267,261.858,2300.126,3169.608,4271.118,0.015
786,"03","f7","chib",1,"i","modal","F",84,228.11,267.509,2210.554,3106.835,4198.532,0.017
786,"04","f7","chib",1,"i","modal","F",84,227.123,290.55,2215.051,3054.957,4163.934,0.013
786,"05","f7","chib",1,"i","modal","F",84,230.086,310.338,2213.987,2990.989,4176.177,0.006
786,"06","f7","chib",1,"i","modal","F",84,224.394,260.729,2138.885,2958.335,3951.109,0.003
786,"07","f7","chib",1,"i","modal","F",84,215.422,235.429,2100.143,3060.488,3926.496,0.003
786,"08","f7","chib",1,"i","modal","F",84,214.286,235.9,2050.066,3095.942,4117.632,0.003
786,"09","f7","chib",1,"i","modal","F",84,208.842,236.001,1891.117,2936.076,4247.709,0.003
786,"10","f7","chib",1,"i","modal","F",84,212.475,236.001,1891.117,2936.076,4247.709,0.003
787,"01","f7","chib",2,"i","modal","F",141,236.94,278.624,2368.626,3228.559,4183.853,0.011
787,"02","f7","chib",2,"i","modal","F",141,223.796,329.746,2392.479,3215.99,4040.091,0.007
787,"03","f7","chib",2,"i","modal","F",141,222.385,367.259,2409.813,3158.396,3990.934,0.007
787,"04","f7","chib",2,"i","modal","F",141,216.863,407.385,2388.686,3152.042,3958.804,0.007
787,"05","f7","chib",2,"i","modal","F",141,224.255,402.013,2419.227,3143.621,4015.096,0.004
787,"06","f7","chib",2,"i","modal","F",141,214.728,346.237,2445.711,3172.448,4085.062,0.003
787,"07","f7","chib",2,"i","modal","F",141,209.785,268.209,2293.192,3169.948,4234.572,0.002
787,"08","f7","chib",2,"i","modal","F",141,211.081,341.823,2466.911,3199.659,4038.321,0.002
787,"09","f7","chib",2,"i","modal","F",141,213.453,343.818,2535.091,3297,4131.037,0.002
