Row,Filename,Language,Sex,Phonation,Tone,Vowel,Lg_phon,Lg_speaker,H1c_means002,H2c_means002,H4c_means002,A1c_means002,A2c_means002,A3c_means002,H1H2c_means002,H2H4c_means002,H1A1c_means002,H1A2c_means002,H1A3c_means002,H42Kc_means002,H2KH5Kc_means002,CPP_means002,Energy_means002,HNR05_means002,HNR15_means002,HNR25_means002,HNR35_means002,SHR_means002,strF0_means002,soe_means002
3548,F22May05_shi_low.mat,Mn,F,M,44,I,MnM,Mn_F22May05,0,0.64727923,0.620249887,0.84083872,0.508147189,0.330955027,0.141650214,0.788511978,0,0.198730964,0.550426569,0.722720963,0.916932357,0.178485287,0.082781457,0.543370431,0.613144829,0.682815212,0.7051773,0,1,0.766129032
3549,F22May05_shi_low.mat,Mn,F,M,44,I,MnM,Mn_F22May05,0.150686265,0.763731585,0.81640448,0.89749579,0.725315636,0.549622785,0.08714817,0.762633328,0.019571295,0.072994924,0.369744059,0.757149468,0.679448514,0.614085866,0.164900662,0.947271894,0.976899773,0.981379202,1,0,0.967567817,0.959677419
3550,F22May05_shi_low.mat,Mn,F,M,44,I,MnM,Mn_F22May05,0.20665823,0.814868432,0.831488315,0.89836493,0.581741664,0.588484707,0.05835897,0.847438363,0.041278347,0.237309645,0.346770262,0.877649236,0.782679879,0.493970092,0.191390728,1,0.988639233,1,0.990541472,0,0.969287705,1
3551,F22May05_shi_low.mat,Mn,F,M,35,I,MnM,Mn_F22May05,0.64742529,0.185131568,0.147666214,0.544190342,0.015377145,0.219428037,0.945360209,0.477793321,0.470332401,1,0.86928702,0.864229523,0.152175786,0.269657501,0.166887417,0.639989996,0.757889422,0.79020041,0.787814965,0.798701299,0.400534394,0.830645161
3552,F22May05_shi_low.mat,Mn,F,M,35,I,MnM,Mn_F22May05,0.67799085,0.259771779,0.308215187,0.707045467,0.219650372,0.554125972,0.879333303,0.414233258,0.366068655,0.823756345,0.530103595,0.64007404,0.078328307,0.492281717,0.354966887,0.902963611,0.895775478,0.924096576,0.909320671,0.719155844,0.348338849,0.838709677
3553,F22May05_shi_low.mat,Mn,F,M,35,I,MnM,Mn_F22May05,0.548233233,0.269564847,0.381174338,0.726492477,0.322866084,0.527808644,0.807566922,0.335810456,0.300442684,0.658984772,0.51691042,0.839333642,0.112710039,0.61251809,0.343708609,0.869867867,0.917234705,0.876795013,0.897717699,0.61525974,0.307069202,0.685483871
3554,F22May05_shi_low.mat,Mn,F,C,213,I,MnC,Mn_F22May05,0.476978487,0.311121519,0.497119182,0.779564344,0.496870616,0.185478683,0.729142752,0.264556741,0.234117738,0.458121827,0.851310177,0.84016659,0.363464024,0.696575012,0.333774834,0.839356425,0.94774047,0.87943822,0.904419086,0.532467532,0.193502814,0.564516129
3555,F22May05_shi_low.mat,Mn,F,C,213,I,MnC,Mn_F22May05,0.550861482,0.268542962,0.438402279,0.723830735,0.253588,0.449412246,0.809862712,0.256513376,0.303393911,0.725532995,0.599421085,0.966034243,0.566824645,0.587554269,0.235761589,0.787670376,0.931667087,0.907606123,0.892701233,0.691558442,0.188634915,0.64516129
3556,F22May05_shi_low.mat,Mn,F,C,213,I,MnC,Mn_F22May05,0.368344203,0.164736439,0.470447336,0.563637351,0.246681774,0.263553424,0.835759218,0,0.34509941,0.636852792,0.735953687,1,0.846445498,0.62301013,0.073509934,0.810095452,0.894092401,0.883738362,0.859768706,1,0.111316713,0.346774194
3557,F22May05_shi_low.mat,Mn,F,C,51,I,MnC,Mn_F22May05,0.334566339,0.117559397,0,0.360693139,0,0,0.870701134,0.538468264,0.476739671,0.851319797,1,0.955020824,0.348728996,0,0.01986755,0.729648618,0.831524026,0.772092473,0.772344336,0.62987013,0.537634078,0.637096774
3558,F22May05_shi_low.mat,Mn,F,C,51,I,MnC,Mn_F22May05,0.305071547,0.324576343,0.198096718,0.199630615,0.276249056,0.150798292,0.633546076,0.696013289,0.580032619,0.575989848,0.833607556,0.678944933,0.588625592,0.45200193,0.003311258,0.783252053,0.887907094,0.86914155,0.902849046,0.301948052,0.644466796,0.669354839
3559,F22May05_shi_low.mat,Mn,F,C,51,I,MnC,Mn_F22May05,0.339920179,0,0.052113679,0.139334021,0.250674436,0.163284403,1,0.2267879,0.637076732,0.618274112,0.831566118,0.645164276,0.230934942,0.418234443,0,0.717268976,0.70811243,0.668021146,0.670291798,0.756493506,0.469237798,0.564516129
3560,F22May05_shi_normal.mat,Mn,F,M,44,I,MnM,Mn_F22May05,0.506181252,1,1,1,1,0.600473712,0,1,0.088109661,0,0.428001219,0.568440537,1,0.456464062,0.450331126,0.688925014,0.598880754,0.614841408,0.65662097,0,0.966738585,0.322580645
3561,F22May05_shi_normal.mat,Mn,F,M,44,I,MnM,Mn_F22May05,0.949868588,0.77450396,0.873114521,0.217882557,0.90120859,0.801479619,0.452500115,0.708253191,0.824285492,0.324314721,0.35746496,0.433873207,0.782076691,0.729257115,0.409933775,0.878204327,1,0.935734575,0.974687907,0,0.82792669,0.39516129
3562,F22May05_shi_normal.mat,Mn,F,M,44,I,MnM,Mn_F22May05,1,0.641701439,0.736065255,0,0.708643574,0.795104977,0.619358097,0.620650463,1,0.531624365,0.379829372,0.379546506,0.620336062,0.687047757,0.347682119,0.70301363,0.761339729,0.714770396,0.752278471,0,0.820171835,0.35483871
3563,F22May05_shi_normal.mat,Mn,F,M,35,I,MnM,Mn_F22May05,0.95074467,0.354551648,0.486049071,0.820576892,0.746519909,0.883092579,0.905780798,0.368683336,0.393794657,0.470304569,0.272730043,0.224803332,0.521585523,0.668837434,0.731788079,0.778667,0.753555499,0.747396244,0.738684231,0.839285714,0.383765481,0.508064516
3564,F22May05_shi_normal.mat,Mn,F,M,35,I,MnM,Mn_F22May05,0.901878711,0.415524142,0.593836991,0.912325493,0.645732168,0.764489151,0.816979659,0.348312642,0.308675054,0.53964467,0.380987203,0.353262379,0.586643688,0.713458755,0.966225166,0.927514485,0.866447867,0.83785703,0.814735391,0.659090909,0.348707396,0.459677419
3565,F22May05_shi_normal.mat,Mn,F,M,35,I,MnM,Mn_F22May05,0.758882508,0.398492719,0.657085518,0.889673529,0.735243337,0.673109539,0.767941595,0.227837034,0.267823858,0.380862944,0.431444241,0.958167515,0,0.767004342,0.794701987,0.91346755,0.881890095,0.831860502,0.825342728,0.61038961,0.311292143,0.346774194
3566,F22May05_shi_normal.mat,Mn,F,C,213,I,MnC,Mn_F22May05,0.479898764,0.321936473,0.557907684,0.77896681,0.777436063,0.82308907,0.718857615,0.204756076,0.235671016,0.195736041,0.187842779,0.228412772,0.517880224,0.565605403,0.337748344,0.389020883,0.494445847,0.459050024,0.481159531,0.668831169,0.183068312,0.193548387
3567,F22May05_shi_normal.mat,Mn,F,C,213,I,MnC,Mn_F22May05,0.468704371,0.48109512,0.765067651,0.826226302,0.911621884,1,0.541944075,0.251704844,0.197421559,0.063604061,0,0.391763073,0.1051271,1,0.398675497,0.623900629,0.715349659,0.650386618,0.601937658,0.857142857,0,0
3568,F22May05_shi_normal.mat,Mn,F,C,51,I,MnC,Mn_F22May05,0.983354424,0.426892617,0.688547938,0.840132544,0.704435092,0.875431312,0.84315166,0.243748907,0.392785026,0.526903553,0.290889701,0.413697362,0.203877639,0.271587072,0.899337748,0.279104664,0.233358579,0.232444374,0.249444742,0.678571429,0.329658095,0.467741935
3569,F22May05_shi_normal.mat,Mn,F,C,51,I,MnC,Mn_F22May05,0.81475713,0.344886315,0.664724542,0.659785974,0.747167368,0.948184104,0.852059323,0.107536283,0.45445014,0.398781726,0.162309567,0,0.479965532,0.353714424,0.506622517,0.346796715,0.274636035,0.2336279,0.176648541,0.543831169,0.30851268,0.338709677
3570,F22May05_shi_normal.mat,Mn,F,C,51,I,MnC,Mn_F22May05,0.615302249,0.523545942,0.748624328,0.900700744,0.862307111,0.949850868,0.565269296,0.361077111,0.202663871,0.186446701,0.098141377,0.108560851,0.731667385,0.363000482,1,0,0,0,0,0.550324675,0.017406193,0.225806452
3571,F22May28_shi_low.mat,Mn,F,M,44,I,MnM,Mn_F22May28,1,0.239521337,0.481641791,0.986506398,0.120570727,0.097884963,0.953795698,0.250194195,0.350753686,1,1,0.539225182,0.318688266,0.741772732,1,0.839215544,0.6958916,0.657752148,0.806037001,1,0.320315232,1
3572,F22May28_shi_low.mat,Mn,F,M,44,I,MnM,Mn_F22May28,0.748969603,0.092376852,0.461940299,0.743078713,0,0.256190353,0.971881933,0.095473484,0.44922975,0.955774278,0.797554473,0.55480226,0,0,0.355275895,0,0,0,0,0.938162544,0.273353237,0.379310345
3573,F22May28_shi_low.mat,Mn,F,M,35,I,MnM,Mn_F22May28,0.477073673,0.23515259,1,1,0.299914958,0,0.761309926,0,0,0.608989501,0.883147927,1,0.458316871,0.704391698,0.50887383,1,0.930747922,0.840661042,0.914751704,0.673144876,0,0
3574,F22May28_shi_low.mat,Mn,F,C,51,I,MnC,Mn_F22May28,0.47488408,0,0,0.538891043,0.484078239,0.243616198,0.93961609,0.210931431,0.49105516,0.479986877,0.708697251,0.75165456,0.359304623,0.623552345,0.044853178,0.743341581,0.72128959,0.638942643,0.629065239,0.687279152,0.237544492,0
3575,F22May28_shi_normal.mat,Mn,F,M,44,I,MnM,Mn_F22May28,0,1,0.689701493,0.710818147,0.826892186,1,0,1,0.002070565,0,0,0,0.991702884,0.872491687,0.027428203,0.890772813,0.839835797,0.881918105,0.902044791,0.001766784,1,0.448275862
3576,F22May28_shi_normal.mat,Mn,F,M,44,I,MnM,Mn_F22May28,0.371458011,0.845004432,0.380298507,0,1,0.771859685,0.257210379,0.973448203,1,0.069028871,0.295164108,0.554156578,1,1,0,0.736428467,0.683442913,0.72780401,0.752969815,0,0.779373661,0.620689655
3577,F22May28_shi_normal.mat,Mn,F,M,35,I,MnM,Mn_F22May28,0.666151468,0.049132582,0.22238806,0.638309422,0.593876973,0.499226206,0.973811131,0.160511263,0.507868146,0.501181102,0.594741197,0.623163842,0.287554326,0.799908267,0.134236851,0.967108136,1,1,1,0.775618375,0.295641805,0.586206897
3578,F22May28_shi_normal.mat,Mn,F,M,35,I,MnM,Mn_F22May28,0.824574961,0.092630113,0.081940299,0.555641722,0.455636398,0.640508125,1,0.275474896,0.698028822,0.677887139,0.550565413,0.415577078,0.519715527,0.623667011,0.145530816,0.889754039,0.857858025,0.821309699,0.753700097,0.674911661,0.435640191,0.827586207
3579,F23April28_shi_low.mat,Mn,F,M,44,I,MnM,Mn_F23April28,0.569202046,0.839236328,0.941346967,1,0.773098987,0.616717478,0.092427339,0.416278554,0,0.047407861,0.333136966,0.835308276,0.672565556,0.353644964,0.20125,0.761416877,0.650800614,0.694726598,0.672254303,0,0.419799872,1
3580,F23April28_shi_low.mat,Mn,F,M,44,I,MnM,Mn_F23April28,0.60102281,0.859844768,1,0.851006516,0.6632898,0.502218963,0.088887781,0.342721963,0.183567364,0.204975277,0.474437198,1,0.553297387,0.379150436,0.20125,0.733511816,0.558455802,0.633112341,0.616863822,0,0.408397982,0.887323944
3581,F23April28_shi_low.mat,Mn,F,M,44,I,MnM,Mn_F23April28,0.902995373,0.230752074,0.61889618,0.604382804,0.402335327,0.415197005,0.977466474,0,0.613296762,0.721568028,0.725899432,0.567996667,0.450389419,0.203116305,0.22875,0.409668949,0.380730423,0.484094641,0.483152997,0,0.381077095,0.830985915
3582,F23April28_shi_low.mat,Mn,F,M,35,I,MnM,Mn_F23April28,0.525854371,0.220269426,0.215329496,0.148047031,0,0,0.757565183,0.72373771,0.936259058,0.988836213,0.983126446,0.492732827,0.477395272,0,0.0425,0.075168615,0.106986181,0.326014233,0.4749117,0,0.074872853,0.408450704
3583,F23April28_shi_low.mat,Mn,F,M,35,I,MnM,Mn_F23April28,0.754769056,0.495985369,0.432591281,0.391758582,0.105862728,0.093389418,0.590059325,0.781695868,0.777623122,1,1,0.575541566,0.425733905,0.342051567,0.1625,0.469237502,0.389230094,0.585548324,0.621404945,0,0.132080713,0.61971831
3584,F23April28_shi_low.mat,Mn,F,M,35,I,MnM,Mn_F23April28,0.572449062,0.410384512,0.276800451,0.291507408,0.135156028,0.033380928,0.573707563,0.925925926,0.798419781,0.848753632,0.970881548,0.366691353,0.554910365,0.408736784,0.0875,0.630747052,0.586038605,0.70470166,0.720580815,0,0.096525863,0.422535211
3585,F23April28_shi_low.mat,Mn,F,C,213,I,MnC,Mn_F23April28,0.389885543,0.33263449,0.169598647,0.309781224,0.250620448,0.262918226,0.548481978,0.99393805,0.685798502,0.589437733,0.626004629,0.393538234,0.196276326,0.205620479,0.04375,0.140143129,0.095689844,0.176692415,0.224869653,0,0.030707063,0.197183099
3586,F23April28_shi_low.mat,Mn,F,C,213,I,MnC,Mn_F23April28,0.114051465,0.148362923,0,0.079065196,0.057243989,0.187473469,0.585024179,1,0.80619806,0.658510476,0.565243004,0.17209776,0.273560994,0.034130959,0.0075,0.232765278,0.307139724,0.387081078,0.399394517,0,0.052677526,0.14084507
3587,F23April28_shi_low.mat,Mn,F,C,213,I,MnC,Mn_F23April28,0,0,0.183889537,0,0.164286586,0.434994018,0.680791665,0.416426406,0.837556802,0.452770556,0.23622975,0.42575449,0,0.112409572,0,0,0,0.101818624,0.155687616,0,0,0.056338028
3588,F23April28_shi_low.mat,Mn,F,C,51,I,MnC,Mn_F23April28,0.78748275,0.147113926,0.380258444,0.52608205,0.364050612,0.408366457,1,0.299622976,0.64305891,0.696997502,0.673511466,0.365719311,0.057928937,0.219254313,0.13625,0.095968697,0.163742049,0.239583967,0.255311992,0,0.211331786,0.802816901
3589,F23April28_shi_low.mat,Mn,F,C,51,I,MnC,Mn_F23April28,0.550937576,0.247122848,0.342900849,0.494339485,0.34850889,0.106626018,0.742958273,0.533969099,0.559462889,0.567925779,0.879865348,0.241436771,0.393796949,0.272862178,0.09,0.328476548,0.361647291,0.501490177,0.454392555,0,0.154765448,0.521126761
3590,F23April28_shi_low.mat,Mn,F,C,51,I,MnC,Mn_F23April28,0.240766296,0.181282898,0.089006079,0.228495504,0.063997722,0.185891251,0.626053143,0.891180602,0.702051009,0.729673243,0.63269514,0.480698019,0.019586156,0.186700056,0.025,0.236008855,0.306646194,0.445167569,0.449234737,0,0.100639538,0.211267606
3591,F23April28_shi_normal.mat,Mn,F,M,44,I,MnM,Mn_F23April28,0.711259031,1,0.7956604,0.769356776,0.77399406,0.989734882,0,0.950173727,0.331027142,0.135494724,0,0.061608961,1,0.852253756,0.5575,0.254183185,0.020783066,0.199805365,0.416942311,0,1,0.647887324
3592,F23April28_shi_normal.mat,Mn,F,M,44,I,MnM,Mn_F23April28,0.928240929,0.917209385,0.818525824,0.465035856,0.937385573,0.808204376,0.225783937,0.770976565,0.782699472,0.067033695,0.310414475,0.278744677,0.772846675,0.842144315,0.64375,0.471554343,0.310210572,0.396934493,0.529797612,0.002506266,0.92414833,0.873239437
3593,F23April28_shi_normal.mat,Mn,F,M,44,I,MnM,Mn_F23April28,0.946424223,0.742082255,0.732458436,0.279967966,1,1,0.43262376,0.638944334,1,0,0.110709026,0.223801148,0.759666344,1,0.5,0.794264532,0.809168677,0.979259169,1,0,0.833343254,0.901408451
3594,F23April28_shi_normal.mat,Mn,F,M,35,I,MnM,Mn_F23April28,1,0.546703542,0.803832374,0.912343926,0.698929981,0.741249566,0.683932399,0.183928439,0.315798092,0.410868125,0.420660635,0.406174782,0.664685009,0.742162864,1,0.956855275,0.822713314,0.939480567,0.868027135,0.689223058,0.386242336,1
3595,F23April28_shi_normal.mat,Mn,F,M,35,I,MnM,Mn_F23April28,0.913061125,0.440360425,0.744293708,0.856248407,0.70312055,0.64396249,0.749339449,0.117099135,0.335039096,0.351022073,0.481632653,0.124513979,0.992257708,0.78427008,0.67,0.906039232,0.813720114,0.93114774,0.862701127,0.719298246,0.349040694,0.929577465
3596,F23April28_shi_normal.mat,Mn,F,M,35,I,MnM,Mn_F23April28,0.639418784,0.158756356,0.502596514,0.663426887,0.279344156,0.353374754,0.89600678,0.094255933,0.413927212,0.71014936,0.656637913,0.416265506,0.608783815,0.558523465,0.19125,0.748597024,0.778515025,0.876771486,0.764814711,1,0.251390515,0.549295775
3597,F23April28_shi_normal.mat,Mn,F,C,213,I,MnC,Mn_F23April28,0.835132722,0.498572576,0.622599734,0.606348513,0.681435372,0.502720642,0.636472406,0.437051822,0.576820731,0.329255238,0.595287187,0.171773746,0.826950551,0.808106103,0.36875,1,1,1,0.789146157,0.448621554,0.173799462,0.521126761
3598,F23April28_shi_normal.mat,Mn,F,C,213,I,MnC,Mn_F23April28,0.669859567,0.60197163,0.42844491,0.462960941,0.481101754,0.224404739,0.419412732,0.964885045,0.654726327,0.476474486,0.813086472,0.185752638,0.714410802,0.681413467,0.23125,0.992071256,0.88528186,0.909251262,0.764141952,0,0.1287739,0.309859155
3599,F23April28_shi_normal.mat,Mn,F,C,213,I,MnC,Mn_F23April28,0.442406039,0.607012222,0.517692524,0.508791089,0.682045649,0.378883186,0.27409143,0.809344274,0.488475867,0.081816792,0.526741006,0.231855212,0.87381907,0.582544982,0.21875,0.35504299,0.247532354,0.249923971,0.300162583,0.030075188,0.02588573,0
3600,F23April28_shi_normal.mat,Mn,F,C,51,I,MnC,Mn_F23April28,0.904456531,0.28874119,0.505615716,0.760219868,0.772122544,0.507119978,0.913555013,0.304132476,0.438776763,0.259213947,0.626425416,0.084984262,0.732660491,0.642645149,0.49375,0.67785615,0.638681728,0.658597409,0.598923586,0.850877193,0.385032043,0.85915493
3601,F23April28_shi_normal.mat,Mn,F,C,51,I,MnC,Mn_F23April28,0.891630814,0.334151129,0.596312548,0.782279495,0.922494813,0.684019604,0.854927963,0.212833592,0.407499898,0.062700719,0.426888281,0,0.876492004,0.695511037,0.50375,0.906605571,0.776869928,0.739066967,0.599091776,0.847117794,0.364417373,0.774647887
3602,F23April28_shi_normal.mat,Mn,F,C,51,I,MnC,Mn_F23April28,0.689909895,0.269114105,0.617849523,0.73273634,0.834411489,0.62663528,0.803679147,0.065498632,0.361444303,0.046388337,0.384851673,0.175245325,0.854094659,0.483676498,0.3925,0.185192813,0.044307962,0,0,0.63283208,0.374635424,0.436619718
3603,F23April30_shi_low.mat,Mn,F,M,44,I,MnM,Mn_F23April30,0.405177702,0.550176817,0.368569729,0.511424455,0.315457413,0.382192499,0.347546475,0.582998303,0.000154404,0.365692437,0.470795633,0.64514867,0.663226773,0.261032933,0.054423592,0.619221559,0.727124767,0.812124565,0.863693549,0,0.842131506,0.923076923
3604,F23April30_shi_low.mat,Mn,F,M,44,I,MnM,Mn_F23April30,0.411639606,0.432220039,0.347383289,0.519555373,0.290678005,0.27873147,0.453391392,0.474314304,0.000154404,0.410990863,0.620067117,0.753185781,0.605052412,0.171885361,0.053351206,0.526766508,0.671430273,0.714669617,0.806646132,0,0.778625678,0.923076923
3605,F23April30_shi_low.mat,Mn,F,M,35,I,MnM,Mn_F23April30,0.171813014,0.306994106,0.08303598,0.180012351,0.31257715,0,0.363724669,0.649691772,0.056820814,0,0.755150588,0.708528951,0.601243571,0.050173138,0.006702413,0.276350501,0.341987218,0.424043629,0.552036788,0,0.594257882,0.346153846
3606,F23April30_shi_low.mat,Mn,F,M,35,I,MnM,Mn_F23April30,0.31524273,0.51367387,0.236210229,0.395944833,0.128011704,0.274262644,0.305007536,0.700571786,0.003628503,0.488821204,0.526103394,0.817683881,0.589882154,0.155308333,0.01769437,0.635902431,0.729943234,0.791258299,0.912194699,0,0.544547301,0.615384615
3607,F23April30_shi_low.mat,Mn,F,M,35,I,MnM,Mn_F23April30,0.240235573,0.208015717,0.18127416,0.303983121,0.191697527,0.192930009,0.504136661,0.419101224,0,0.279696714,0.560299053,0.751341382,0.645126636,0.179768658,0.009383378,0.460286538,0.618435155,0.702655707,0.825126893,0,0.601296421,0.423076923
3608,F23April30_shi_low.mat,Mn,F,C,213,I,MnC,Mn_F23April30,0.307390291,0.496463654,0.159381505,0.239656237,0.167421021,0.368631923,0.313280857,0.773340481,0.223268741,0.420517141,0.387876471,0.724960876,0.618855394,0.129669196,0.011796247,0.237225537,0.411456473,0.502292128,0.587002733,0.002460025,0.444714231,0.461538462
3609,F23April30_shi_low.mat,Mn,F,C,213,I,MnC,Mn_F23April30,0.432865731,0.984479371,0.432426405,0.539007822,0.395556165,0.364902765,0,1,0.010962711,0.295962673,0.523342254,0.8151129,0.722117325,0.119280925,0.051474531,0.105807866,0.351157159,0.460282959,0.580104985,1,0.310396659,0.769230769
3610,F23April30_shi_low.mat,Mn,F,C,213,I,MnC,Mn_F23April30,0.500511227,0.950491159,0.442573595,0.583933718,0.433091025,0.27084168,0.084407972,0.949119986,0.071334826,0.349944916,0.7232488,0.8101945,0.671007227,0.143151846,0.06461126,0.105361419,0.306339566,0.41546791,0.541928767,0.264452645,0.310541187,1
3611,F23April30_shi_low.mat,Mn,F,C,51,I,MnC,Mn_F23April30,0.257249192,0.323418468,0.239183764,0.324876492,0.226443561,0.292415323,0.419695193,0.480702225,0.000772022,0.257403927,0.440847882,0.689637827,0.561755323,0.129890223,0.031635389,0.471569463,0.565995792,0.671632943,0.812849768,0,1,0.461538462
3612,F23April30_shi_low.mat,Mn,F,C,51,I,MnC,Mn_F23April30,0,0,0,0,0,0.104077419,0.484709429,0.40047351,0.00247047,0.170760158,0.433244127,0.626089873,0.601015691,0,0,0.162100735,0.387638442,0.52979766,0.691076309,0.007380074,0.80664253,0.076923077
3613,F23April30_shi_low.mat,Mn,F,C,51,I,MnC,Mn_F23April30,0.182773711,0.198585462,0.156742492,0.230701935,0.198052393,0.326224304,0.465148216,0.437818279,0.001544044,0.17963839,0.31689393,0.619550637,0.609935543,0.009504163,0.008310992,0,0.119090151,0.282880177,0.435772852,0.006150062,0.698600241,0.307692308
3614,F23April30_shi_normal.mat,Mn,F,M,44,I,MnM,Mn_F23April30,0.80348452,1,0.771483794,1,0.773510721,0.511418621,0.290303132,0.610158135,0.019068942,0.347482341,0.706342127,1,0.140894589,0.631032196,0.837801609,0.657900077,0.498749553,0.566155549,0.613465793,0.001230012,0.973254999,0.423076923
3615,F23April30_shi_normal.mat,Mn,F,M,44,I,MnM,Mn_F23April30,0.763281665,0.694577603,0.990261671,0.954971182,0.463722397,0.927358461,0.517735723,0,0.010808307,0.72289547,0.09133002,0.174156047,0.863239794,0.654092684,0.806702413,0.544218515,0.427096979,0.566116029,0.679102859,0,0.915797689,0.461538462
3616,F23April30_shi_normal.mat,Mn,F,M,44,I,MnM,Mn_F23April30,0.771829373,0.71497053,1,0.962999177,0.471540255,1,0.507352202,0.01148039,0.014745619,0.725358045,0,0,1,0.705518308,0.83002681,0.548317708,0.374419436,0.470716092,0.524272266,0,0.895267414,0.5
3617,F23April30_shi_normal.mat,Mn,F,M,35,I,MnM,Mn_F23April30,0.976401783,0.555324165,0.549397859,0.605599012,0.644264618,0.531235553,0.810986434,0.371482176,0.937157415,0.804678893,0.858587146,0.876872345,0.263851813,1,0.421983914,1,1,1,1,0.409594096,0.259226339,0.461538462
3618,F23April30_shi_normal.mat,Mn,F,M,35,I,MnM,Mn_F23April30,0.99149319,0.348133595,0.488031519,0.582698641,0.523339277,0.440071501,1,0.209729295,1,1,1,0.914263358,0.246532977,0.827672585,0.488203753,0.889768254,0.831249256,0.790863105,0.816190187,0.931119311,0.220210867,0.346153846
3619,F23April30_shi_normal.mat,Mn,F,M,35,I,MnM,Mn_F23April30,0.853789211,0.367819253,0.421052632,0.56386373,0.550176016,0.494098068,0.870406967,0.312606093,0.76831622,0.743762556,0.782464636,0.773306506,0.099973957,0.743534959,0.295174263,0.570396526,0.63288476,0.613144167,0.619365754,0.795817958,0.094377118,0.076923077
3620,F23April30_shi_normal.mat,Mn,F,C,213,I,MnC,Mn_F23April30,0.966749826,0.52762279,0.569692239,0.820399341,0.756274859,0.795296946,0.826729191,0.315643706,0.596695746,0.6306137,0.484643813,0.737704002,0.135881242,0.696161497,0.890348525,0.345833841,0.287682109,0.26347613,0.216216216,0.587945879,0.005072951,0.269230769
3621,F23April30_shi_normal.mat,Mn,F,C,213,I,MnC,Mn_F23April30,0.92004417,0.430530452,0.600022302,0.700905723,0.79051799,0.800351342,0.871210852,0.168810864,0.687794333,0.508132979,0.429166136,0.917002012,0.13640211,0.708023282,0.565951743,0.528836398,0.448175936,0.404560544,0.390742267,0.751537515,0.01259566,0.192307692
3622,F23April30_shi_normal.mat,Mn,F,C,213,I,MnC,Mn_F23April30,0.818371437,0.295049116,0.378902765,0.471438864,0.599734833,0.50784356,0.903433261,0.280532476,0.840114259,0.617393558,0.726732084,0.686340264,0.238492089,0.294702719,0.168364611,0.013839847,0.142273034,0.226960164,0.178473819,0.726937269,0,0
3623,F23April30_shi_normal.mat,Mn,F,C,51,I,MnC,Mn_F23April30,0.894564639,0.667072692,0.624739816,0.543124743,0.797330042,0.590501433,0.64870206,0.408022871,0.87639929,0.458103817,0.691941719,0.849765258,0.052737808,0.576806896,0.427882038,0.276756362,0.057838117,0.066985457,0.156522494,0.227552276,0.400148864,0.307692308
3624,F23April30_shi_normal.mat,Mn,F,C,51,I,MnC,Mn_F23April30,1,0.730255403,0.71446625,0.653200906,1,0.827534133,0.68119243,0.372018226,0.910291052,0.337826453,0.474746188,0.687849318,0,0.699992632,1,0.236900848,0.005239967,0,0,0.269372694,0.393449968,0.5
3625,F23April30_shi_normal.mat,Mn,F,C,51,I,MnC,Mn_F23April30,0.971085027,0.597249509,0.610020815,0.58470564,0.836693641,0.699047678,0.770892648,0.3463772,0.95846522,0.523491673,0.621808759,0.744802146,0.083534084,0.657039711,0.756836461,0.215877268,0,0.001896933,0.022385146,0.30504305,0.316748687,0.346153846
3626,F23May30_shi_low.mat,Mn,F,M,44,I,MnM,Mn_F23May30,0.786080954,0.584552241,0.79196769,0.826060262,0.465322601,0.434979453,0.688457143,0.197461398,0.440688739,1,1,1,0.681317961,0.558512773,0.144832885,0.783075908,0.82464644,0.7550649,0.726851731,0.740049751,0.381153741,0.155844156
3627,F23May30_shi_low.mat,Mn,F,M,44,I,MnM,Mn_F23May30,0.714155063,0.628295182,0.681065623,0.555952246,0.471727266,0.529428154,0.504411429,0.590617639,0.986074999,0.874166006,0.735549955,0.862253478,0.654984934,0.825598502,0.060122935,0.982273402,0.970457404,0.919336277,0.908950577,0.625621891,0.295204593,0.12987013
3628,F23May30_shi_low.mat,Mn,F,M,44,I,MnM,Mn_F23May30,0.711381874,0.692642481,0.610902067,0.616736782,0.460836843,0.545866128,0.393325714,0.926459042,0.826197492,0.890216022,0.70295098,0.449166794,0.459910913,1,0.069343066,1,1,1,1,0,0.279394878,0.116883117
3629,F23May30_shi_low.mat,Mn,F,M,35,I,MnM,Mn_F23May30,0.591102195,0.611271796,0.5709412,0.586037521,0.445610188,0.436395719,0.341942857,0.837411672,0.66863119,0.728502776,0.728883831,0.632472099,0.397091576,0.838839107,0.028044564,0.846396966,0.959566831,0.902957313,0.892755292,0,0.212572678,0.077922078
3630,F23May30_shi_low.mat,Mn,F,M,35,I,MnM,Mn_F23May30,0.450613642,0.53728342,0.478100542,0.416736782,0.354923119,0.397552878,0.247131429,0.903820989,0.823712949,0.676106938,0.603324933,0.571395811,0.080571204,0.75210646,0.011525163,0.829165063,0.836641409,0.791435836,0.779623767,0.741293532,0.184904766,0.038961039
3631,F23May30_shi_low.mat,Mn,F,M,35,I,MnM,Mn_F23May30,0.43279443,0.569815167,0.470850893,0.510767482,0.395643831,0.396275917,0.165485714,1,0.549835327,0.571735175,0.581009674,0.381363706,0.118171099,0.811488565,0.017095659,0.835815973,0.809737092,0.751933628,0.723031841,0.315920398,0.182487925,0.038961039
